EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
202262971,NYACK PARK CONSERVANCY,,PO BOX 1014,NYACK,NY,10960-8014,0000,03,3,1200,200605,1,15,000000000,1,01,202212,3,2,02,0,12,42858,13317,13317,S20,
202264564,KOREAN CHINESE MISSION CHURCH,% IHN HO HUH,4015 149TH ST,FLUSHING,NY,11354-4724,0000,03,3,7000,200601,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
202264584,THE WORKING WORLD INC,% STEFANIE BARLEY,228 PARK AVENUE SOUTH 65768,NEW YORK,NY,10003-1502,0000,03,3,1200,201410,1,15,000000000,1,01,202312,9,7,01,0,12,81765852,9581365,9581365,S30,SEED COMMONS
202266180,MY SISTERS KEEPER INC,% TASHIMA M FLOWERS,PO BOX 380300,BROOKLYN,NY,11238-0300,0000,03,3,1200,200510,1,15,000000000,1,01,202405,0,0,02,0,05,0,0,0,P42,
202266928,HARBOR LIGHT FAMILY CHURCH INC,% JAMES BRADY,259 WESTFALL DR,TONAWANDA,NY,14150-7136,1620,03,9,7000,196402,1,10,000000000,5,01,,0,0,06,0,12,,,,,
202267579,WESTERN NEW YORK REGENTS ROUND TABLE DISTRICT 8,% PATRICE BIRNER,12 SAINT DAVIDS RD,LANCASTER,NY,14086-4420,0000,03,1,1200,201404,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,A99,
202268860,NEW YORK GAY FOOTBALL LEAGUE,% ABSOLUTE FINANCIAL MANAGEMENT,1560 BROADWAY STE 810,NEW YORK,NY,10036-2518,0000,06,3,2000,201409,2,00,000000000,1,01,202312,3,4,01,0,12,60286,126987,126987,S41,
202271599,BUFFALO INTERNATIONAL FILM FESTIVAL,% RENEE RUSSELL,1428 HERTEL AVE,BUFFALO,NY,14216-2827,0000,03,3,1200,200608,1,15,000000000,1,01,202412,1,4,01,0,12,2780,127857,127857,A31,
202272720,EAST GREENBUSH MIRACLE LEAGUE INC,% JAMES MOORE,10 MCDONALD LN,RENSSELAER,NY,12144-9652,0000,03,3,1000,200512,1,15,000000000,0,01,202412,4,3,02,0,12,479404,26931,26931,N63,
202274197,TEACHERS ASSOC HEALTH REIMBURSEMENT FUND OF THE ATTICA SCHOOL DIST,% STEPHEN M OZIAK,3338 E MAIN STREET RD,ATTICA,NY,14011-9684,0000,09,3,1000,200703,2,00,000000000,2,01,202409,3,1,02,0,09,44258,1137,1137,Y44,DZIAK STEVE ADM
202277320,MIDDLE VILLAGE CHAMBER OF COMMERCE,% ASTORIA FEDERAL BANK,7921 METROPOLITAN AVE,MIDDLE VLG,NY,11379-2930,0000,06,3,3000,201407,2,00,000000000,1,01,202406,1,1,02,0,06,5662,3405,3405,S41,
202277687,THE ROSE BRUCIA EDUCATIONAL FOUNDATION,% MATTHEW J BARBIS,150 MOTOR PKWY STE 101,HAUPPAUGE,NY,11788-5167,0000,03,3,1000,200510,1,15,000000000,1,01,202412,4,4,01,0,12,264203,107698,46467,M40,
202280077,MICHAEL MAGRO FOUNDATION INC,% PAUL MAGRO,12 JULIAN ST,HICKSVILLE,NY,11801-2226,0000,03,3,1000,200607,1,16,000000000,1,01,202312,3,4,01,0,12,74869,350663,350663,T30,
202283033,BANJO BURKE MEMORIAL FUND,% BRIDGET D BURKE,PO BOX 32,ADDISON,NY,14801-0032,0000,03,3,1000,200702,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
202283864,ABBA LEADERSHIP CENTER INC,,83 GREENWICH ST,HEMPSTEAD,NY,11550-5626,0000,03,3,7000,201911,1,15,000000000,1,01,202212,1,4,01,0,12,7020,380035,380035,X99,
202285102,SERENDIPITY NETWORK,% UPACALA MAPATUNA,8 EAST 10TH STREET,NEW YORK,NY,10003-5963,0000,03,3,1000,201401,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q33,
202286782,HUDSON VISTA CORPORATION,% THOMAS J GIBNEY CPA,70 DUBOIS ST,NEWBURGH,NY,12550-4851,0000,03,3,1000,200608,1,17,000000000,1,01,202312,1,0,02,0,12,1,0,0,E12,
202289698,AMERICAN FEDERATION OF TEACHERS,% TOM GALVIN,1738 HELDERBERG TRL,BERNE,NY,12023-2926,0787,05,9,3000,196711,2,00,263264279,5,01,202406,0,0,02,0,06,0,0,0,,2501 BERNE KNOX WESTERLO TEACHERS
202289969,LOWER NIAGARA RIVER REGION CHAMBER OF COMMERCE INC,% COM,895 CENTER ST,LEWISTON,NY,14092-1755,0000,06,3,1200,200503,2,00,000000000,1,01,202312,4,4,01,0,12,136564,277822,220979,S41,CHAMBER OF COMMERCE
202295531,DISHMAN & CO CHOREOGRAPHY INC,% ELIZABETH DISHMAN,196 RUSSELL ST APT 1,BROOKLYN,NY,11222-6891,0000,03,3,2000,201202,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A62,
202296698,FRIENDS OF MARILLA INC,% REGINA BECKER,11683 BULLIS RD,MARILLA,NY,14102-9728,0000,03,3,1000,200505,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N32,
202300890,SRI CHINMOY ONENESS HOME PEACE RUN INC,% SALIL WILSON,15035 86TH AVE,JAMAICA,NY,11432-3307,0000,03,3,2000,200512,1,15,000000000,1,01,202412,4,6,01,0,12,371422,2812556,153781,N01,
202300941,HILLSDALE ECONOMIC AND COMMUNITY DEVELOPMENT CORPORATION,% ARTHUR H BAER,PO BOX 394,HILLSDALE,NY,12529-0394,0000,03,3,1200,200609,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S20,
202305881,AL-MUNEER FOUNDATION INC,,19528 HILLSIDE AVE,HOLLIS,NY,11423-2022,0000,03,3,7000,201007,1,10,000000000,1,01,,0,0,06,0,12,,,,X40,
202308732,HOMELESS ALLIANCE OF WESTERN NEW YORK INC,,960 MAIN ST,BUFFALO,NY,14202-1102,0000,03,3,1000,200508,1,15,000000000,1,01,202312,5,6,01,0,12,641932,1306884,1306884,L21,
202310211,ALEC WILLIAM NELSON COMMUNITY FOUNDATION,% ADRIANN RASCHDORF-NELSON,26 SELLGER CT,DIX HILLS,NY,11746-7847,0000,03,3,1000,201405,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,Z99,
202310333,GREATCARE INC,,407 PARK AVE S APT 6F,NEW YORK,NY,10016-8416,0000,03,3,1000,200506,1,15,000000000,1,01,202412,7,9,01,0,12,7498033,54709132,54709132,P80,
202312651,VOCES LATINAS CORPORATION,% NATHALY RUBIO TORIO,3763C 83RD ST,JACKSON HTS,NY,11372-7141,0000,03,3,2000,200508,1,16,000000000,1,01,202312,6,6,01,0,12,2878237,3860502,3860502,G81,
202312813,WORSHIP CENTER OF QUEENS INC,,9725 LEFFERTS BLVD,S RICHMOND HL,NY,11419-1235,0000,03,3,7000,200601,1,10,000000000,1,01,,4,4,06,0,12,,,,X20,
202313022,NEW YORK CENTER FOR LIVING,% RICHARD BRIGANDI,226 E 52ND ST,NEW YORK,NY,10022-6201,0000,03,3,1000,200602,1,12,000000000,1,01,202312,9,6,01,0,12,64650029,2466148,2466148,E20,
202319925,EAST BROOKLYN HOUSING DEVELOPMENT C,% LDC OF ENY,80 JAMAICA AVENUE 3RD FLOOR,BROOKLYN,NY,11207-3162,0000,03,3,1000,200802,1,15,000000000,1,01,202412,5,0,02,0,12,958049,0,0,L20,
202321892,INDIAN NURSES ASSOCIATION OF NEW YORK INC,,566 N 7TH ST,NEW HYDE PARK,NY,11040-3029,0000,03,3,1200,202005,1,15,000000000,1,01,202412,3,3,02,0,12,33552,35799,35799,M20,
202324266,AMERICAN FEDERATION OF TEACHERS,% PHILIP MONTUORI,PO BOX 1045,SMITHTOWN,NY,11787-8545,0787,05,9,3000,196711,2,00,263264279,5,01,202406,0,0,02,0,06,0,0,0,,6313 SMITHTON SECURITY EMPLOYEES AS
202326117,HOOSICK AREA PARTNERSHIP FOR PARENTS AND YOUTH,% AMANDA RUDZIK,PO BOX 492,HOOSICK FALLS,NY,12090-0492,0000,03,3,1000,200702,1,15,000000000,1,01,202409,5,3,01,0,09,776024,70214,70214,P40,
202326465,HANAHIAH LUTHERAN CHURCH,% KENYATTA T COBB SR,900 GENESEE ST,BUFFALO,NY,14211-3027,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,09,,,,,
202327236,AMERICAN FEDERATION OF TEACHERS,% KIMBERLY HIGLEY,3131 FIVE MILE RD,ALLEGANY,NY,14706-9627,0787,05,9,3000,196711,2,00,263264279,5,01,202408,0,0,02,0,08,0,0,0,J40,2461 ALLEGANY LIMESTONE TEACHERS AS
202330491,COMMERCE FOR HUMANITY CHARITABLE FOUNDATION INC,% BERDON LLP,100 JERICHO QUAD SUITE 342,JERICHO,NY,11753-2710,0000,03,3,1000,200512,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
202333293,PUBLIC SCHOOL 107 PARENT TEACHER ASSOCIATION INC,% P S 107,1301 8TH AVE,BROOKLYN,NY,11215-5144,0000,03,3,2000,200506,1,15,000000000,1,01,202406,4,4,01,0,06,382457,495089,454143,B94,
202336717,IMAGINE FOUNDATION INC,% DAVID JEMAL,1458 E 14TH ST,BROOKLYN,NY,11230-6610,0000,03,3,1000,200511,1,11,000000000,1,01,202406,6,4,01,0,06,3891043,375385,375385,B28,
202340553,JOSEPH BERGMAN CHARITABLE FOUNDATION,% EUGENE LOEVINGER,5014 16TH AVE SUITE 172,BROOKLYN,NY,11204-1482,0000,03,3,1000,200910,1,04,000000000,2,01,202412,4,4,00,1,12,260867,306780,,T22,
202341921,CAPOEIRA CENTER OF NEW YORK INC,% TIBERIO VIEIRA,635 RIVERSIDE DR APT 11A,NEW YORK,NY,10031-7119,0000,03,3,1000,200512,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A6E,
202342704,PATHWAYS COMMUNITY FOUNDATION,% EDWARD LUKOMSKI,33 DENISON PKWY W,CORNING,NY,14830-2613,0000,03,3,1000,200510,1,15,000000000,0,01,202412,0,0,02,0,12,0,0,0,P11,LUKOMSKI EDWARD J
202346119,HERMAN & MARY K SEIBEL CHARITABLE FOUNDATION,% MARY K SEIBEL,4555 39TH PL,SUNNYSIDE,NY,11104-3501,0000,03,3,1000,200506,1,04,000000000,1,01,202412,7,6,00,1,12,6944861,2266623,,T20,
202346805,REDEEMED CHRISTIAN CHURCH OF GOD CHAPEL OF GREATNESS HHH GARDEN CIT,% GBENGA SHOWUNMI,201 PENINSULA BLVD,HEMPSTEAD,NY,11550-4910,0000,03,3,7000,200907,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
202346929,SIMCHAS HATORAH INC,% AVRAHEM BELSKY,424 E 5TH ST,BROOKLYN,NY,11218-4005,0000,03,3,1200,200609,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X83,MACHON SIMCHAS HATORAH
202348352,C O C O A HOUSE INC,% RACHEL SUMMER,869 STANLEY ST,SCHENECTADY,NY,12307-1410,0000,03,3,1200,200605,1,15,000000000,1,01,202312,4,4,01,0,12,365544,211612,211612,P40,
202350703,CONGREGATION LEV AHRON INC,% ISAAC GLANZER,5 SANZ CT UNIT 201,MONROE,NY,10950-9115,0000,03,3,7000,201510,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
202352155,KS JAMM DANCE TROUPE INC,,347 NOSTRAND AVE,BROOKLYN,NY,11216-4668,0000,03,3,1200,200509,1,15,000000000,1,01,202406,3,4,01,0,06,71804,202436,202436,A62,
202355280,CAMBRIDGE PARENT TEACHER PARTNERSHIP,% DEBRA BLANCHFIELD,24 S PARK ST,CAMBRIDGE,NY,12816-1223,0000,03,3,1000,200606,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,B94,PTP
202357393,STRAUSS FOUNDATION INC,% SACKS,CO SACKS 600 THIRD AVE 2604,NEW YORK,NY,10016-0000,0000,03,3,1000,200508,1,04,000000000,1,01,202412,1,3,00,1,12,3711,55000,,T22,
202360881,OUR LADY OF GRACES,% C/O ST JOHN THE BAPTIST RC CHURCH,ST JOHN THE BAPTIST RC CHURCH,STATEN ISLAND,NY,10001-0000,0000,03,3,7000,200504,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X22,
202365917,DEPARTMENT OF NEW YORK VFW AUXILIARY,% PAMELA SMITH,PO BOX 104,CANASTOTA,NY,13032-0104,5574,19,9,1000,200909,2,00,000000000,5,01,202406,0,0,02,0,06,0,0,0,W30,CANASTOTA MEMORIAL POST 600
202368645,NILE SUDANESE LUTHERAN MISSION,% JORDAN M LONG,PO BOX 31321,ROCHESTER,NY,14603-1321,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
202369584,ATLANTIC BEACH CATS INC,% BETH H BRENNER,PO BOX 189,ATLANTIC BCH,NY,11509-0189,0000,03,3,4000,200507,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
202371351,SOUTHERN ADIRONDACK MUSICIANS FUND INC,% JOHN KRIBS,354 PARKER RD,CORINTH,NY,12822-2843,0000,03,3,1000,200509,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,E80,
202371917,ROBERT I GOLDMAN FOUNDATION,% ROTHBERG COOLEY GODWARD KRONISH L,OFFIT KURMAN 590 MADISON AVE 6TH,NEW YORK,NY,10022-0000,0000,03,3,1000,200507,1,04,000000000,1,01,202312,8,7,00,1,12,12576080,5359987,,T22,
202372207,IMAGINE KIDS FOR KIDS INC,% HOLLY SALTZMAN,250 BEDFORD PARK BLVD W,BRONX,NY,10468-1527,0000,03,3,1000,200509,1,15,000000000,0,01,202412,0,0,02,0,12,0,0,0,P20,
202372883,LGFSM CORP,% ISRAEL MANDELBAUM,1318 AVENUE J,BROOKLYN,NY,11230-3635,0000,03,3,1000,200504,1,04,000000000,1,01,202412,3,3,00,1,12,38258,33502,,T20,
202373079,NY CT VIPER CLUB INC,% MICHAEL KOTLER,9 CARMAN LN,NESCONSET,NY,11767-1837,0000,07,3,1000,201405,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,N50,
202377279,GREAT LAKE FX INC,% LINDA LIEDKE,216 BERRY RD,FREDONIA,NY,14063-1650,0000,03,3,2000,201804,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,C60,
202377710,CHRISTIAN SCHOOL OF PERFORMING ARTS,% TERESA GOLDBERG,25 E ONEIDA ST,BALDWINSVILLE,NY,13027-2405,0000,03,3,1000,201502,1,16,000000000,1,01,202312,1,3,01,0,12,3092,68506,65951,A60,
202377806,YOUTH VOLLEYBALL LEAGUE INC,% ALLISON ALVIGGI,327 HOLLYWOOD AVE,TUCKAHOE,NY,10707-1302,0000,03,3,2000,202207,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,O99,
202379702,URBAN COMMUNICATION FOUNDATION INC,% MARCHESE & MAYNARD,6 4TH RD,GREAT NECK,NY,11021-1506,0000,03,3,1000,200603,1,04,000000000,1,01,202502,4,4,00,1,02,411752,136289,,U20,
202380204,BUFFALO JEREMIAH PARTNERSHIP FOR COMMUNITY DEVELOPMENT,% RICHARD ALLEN STENHOUSE,1525 MICHIGAN AVE,BUFFALO,NY,14209-1721,0000,03,3,1000,201112,1,15,000000000,1,01,,0,0,00,0,12,,,,S30,
202381186,BROOKLYN KINGS COUNTY HISPANIC CHAMBER OF COMMERCE INC,% RICHARD MIRANDA,236 W 15TH ST APT 21,NEW YORK,NY,10011-6520,0000,06,3,3000,200707,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,S41,
202384763,TWISTED AXLES OF SYRACUSE NEW YORK INC,% TIM BAKER,8043 BENSON RD,HOLLAND PATNT,NY,13354-3605,0000,07,3,1000,200703,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,N50,
202387589,ALLEGANY HOPE INCORPORATED,% KATIE RULISON,5 NORTON ST,BELMONT,NY,14813-1009,0000,03,3,1000,200511,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
202387699,CHESHIRE COMMUNITY ACTION TEAM INC,% FRED GOODNOW,4270 US ROUTE 21 SOUTH,CANANDAIGUA,NY,14424-8937,0000,03,3,1200,200708,1,15,000000000,1,01,202412,5,4,01,0,12,512043,113920,111149,S20,
202390142,RESTORE NYC INC,,PO BOX 1804,NEW YORK,NY,10156-1804,0000,03,3,1000,200602,1,15,000000000,1,01,202309,6,7,01,0,09,3666160,6535449,5202967,P80,
202390504,ORACLE BUILDING CORPORATION,% JULIE JACKSON-FORSBERG,1231 DELAWARE AVE STE 6,BUFFALO,NY,14209-1436,0000,03,3,1200,201006,1,17,000000000,1,01,202406,5,2,02,0,06,934890,15679,15679,B112,
202398515,TRANSFORMED CHRISTIAN FELLOWSHIP INC,% CHRIS HARTSHORN,262 N 6TH ST APT 7,BROOKLYN,NY,11211-3315,0000,03,3,7000,200706,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
202403356,REDEEMED CHRISTIAN CHURCH OF GOD ZION SANCTUARY QUEENS NY INC,% ADEMOLA THOMAS,35 FARNUM ST,LYNBROOK,NY,11563-3935,0000,03,3,1000,201411,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
202403979,MALCOLM X & DR BETTY SHABAZZ MEMORIAL & EDUCATIONAL CENTER INC,,3940 BROADWAY,NEW YORK,NY,10032-1534,0000,03,3,1000,202108,1,15,000000000,1,01,202406,5,5,01,0,06,647480,681591,681591,A80,
202404109,RAINBOW OF HOPE ANIMAL RESCUE INC,% SUSAN FORD,PO BOX 411,BIG FLATS,NY,14814-0411,0000,03,3,1200,200605,1,16,000000000,1,01,202412,1,3,02,0,12,4318,34199,28239,D20,
202408780,VAAD HAARTZY INC,% NATHAN RETEK,1454 49TH STREET,BROOKLYN,NY,11219-3696,0000,03,3,1000,200507,1,04,000000000,1,01,202312,4,4,00,1,12,122760,280829,,,
202408857,AGUDAS TOV VCHESED INC,% MENDEL LICHTER,20 ALBERT DR,MONSEY,NY,10952-2903,0000,03,3,1000,200507,1,15,000000000,1,01,202312,3,6,01,0,12,29842,1188381,1188381,Q33,
202412083,SOUTHEAST QUEENS CAMERA CLUB,% HUGHE WILLIAMS,17701 BAISLEY BLVD,JAMAICA,NY,11434-1913,0000,03,3,1000,201404,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B90,
202412662,MESERVE-KUNHARDT FOUNDATION INC,% GELFAND RENNERT & FELDMAN LLP,48 WHEELER AVE 3RD FL,PLEASANTVILLE,NY,10570-3046,0000,03,3,2000,200605,1,15,000000000,1,01,202312,8,7,01,0,12,23688707,5121628,4610772,A70,
202413253,ST ANDREWS CHARITIES INC,% BASILIO MONTIERO,130 CARROLL AVE,VALLEY STREAM,NY,11580-2941,0000,03,3,1000,200506,1,04,000000000,1,01,202412,1,1,00,1,12,1814,1,,T20,
202415686,SHEKINAH INTERNATIONAL CHURCH- ASSEMBLY OF GOD,% GLAUCIO CORREIA DA SILVA,4504 48TH AVE,WOODSIDE,NY,11377-6554,0000,03,2,1000,200609,1,10,000000000,1,01,,0,0,06,0,02,,,,X20,
202415959,CARMINE CERONE SPORTSMEN FOUNDATION,% ROCCO CAPUTO,538 WESTCHESTER AVE,RYE BROOK,NY,10573-2815,0000,03,3,1000,200507,1,15,000000000,1,01,202412,5,3,02,0,12,561046,27180,27180,T30,
202417292,THE@MICHAEL AND FLORENCE EDELSTEIN FOUNDATION INC,% MICHAEL EDELSTEIN,880 5TH AVE APT 14F,NEW YORK,NY,10021-5260,0000,03,3,1000,200512,1,04,000000000,1,01,202412,2,1,00,1,12,14277,48,,T22,
202419185,ALIZAI FOUNDATION INC,% NASEEM ALIZAI,1064 CONEY ISLAND AVE,BROOKLYN,NY,11230-2303,0000,03,3,1000,201502,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q33,
202424725,AVROHOM & CHAYA SORAH COMMUNITY FUND,% BERNS,1525 PRESIDENT ST,BROOKLYN,NY,11213-4542,0000,03,3,7000,200605,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
202424865,TOWN OF PLATTSBURGH LDC INC,% PHILIP B CORELL,151 BANKER RD,PLATTSBURGH,NY,12901-7307,0000,03,3,1000,201410,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S31,
202430313,MINISTRIES AND CHRISTIAN CHURCH JESUS CHRIST IS MY LORD,% MARIA PEREZ,PO BOX 680365,CORONA,NY,11368-0365,0000,03,3,7000,200611,1,10,000000000,1,01,,1,2,06,0,06,,,,X21,
202431225,LOWVILLE ACADEMY ALL SPORTS BOOSTER CLUB INC,% ANDREW CAPONE,7668 N STATE ST,LOWVILLE,NY,13367-1353,0000,03,3,1200,200703,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B112,
202435694,PROPHETIC PRAYER INTERNATIONAL MINISTRIES INC,% GARY JEFFERSON,8873 193RD STREET,HOLLIS,NY,11423-2000,0000,03,3,7000,201304,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
202436280,FRIENDS OF FLAX POND INC,% TREASURER,107 BRUNSWICK RD,LK RONKONKOMA,NY,11779-1645,0000,03,3,2800,201910,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,C32,
202441730,INFINITE HOPE SERVICES INCORPORATED,,135 OCEAN PKWY APT 17C,BROOKLYN,NY,11218-2595,0000,03,3,1000,200605,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
202441942,XLH NETWORK INC,% SUSAN FAITOS,911 CENTRAL AVENUE 161,ALBANY,NY,12206-1350,0000,03,3,2000,200511,1,15,000000000,1,01,202412,4,4,01,0,12,373302,261780,261780,G20,
202443005,CENTRAL BUSINESS IMPROVEMENT DISTRI CT MANAGEMENT ASSOCIATION INC,% DANIEL BURKE,1 CIVIC CENTER PLZ,GLENS FALLS,NY,12801-4532,0000,03,3,1000,201409,1,15,000000000,1,01,202312,3,4,01,0,12,34424,161083,161083,S41,
202445078,MUSIC PERFORMING ART PARENTS ASSOCIATION OF GLEN COVE INC,% C/O GLEN COVE HIGH SCHOOL,DOSORIS LN,GLEN COVE,NY,11542-0000,0000,03,3,1000,201110,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,A68,MPAPA
202447254,AMERICAN FRIENDS OF CHOMAT SHLOMO,% S YEGER,CO EYEGER 2724 AVENUE I,BROOKLYN,NY,11210-0000,0000,03,3,1000,200506,1,15,000000000,1,01,202312,2,4,01,0,12,11043,280605,280605,T30,
202450342,CANANDAIGUA LAKE CHAMBER MUSIC FESTIVAL INC,,PO BOX 717,CANANDAIGUA,NY,14424-0717,0000,03,3,2000,200511,1,16,000000000,1,01,202409,3,3,01,0,09,53732,84136,84136,A68,
202451306,INTERNATIONAL SOCIETY FOR MEDICAL PUBLICATIONS PROFESSIONALS INC,% KIMBERY GOLDEN,PO BOX 2523,BRIARCLIFF,NY,10510-8123,0000,06,3,2000,200602,2,00,000000000,1,01,202312,7,6,01,0,12,5816220,3654618,3654618,S41,ISMPP
202451912,MINISTERIOS ROCA DE SALVACION INC,% PASTOR JOSE ESPINAL,65 BRADLEY ST,BRENTWOOD,NY,11717-3516,4349,03,9,7000,200410,1,15,000000000,1,01,202412,2,1,02,0,12,13830,8735,8735,X21,INSTITUTO BIBLICO MINISTERIOS ROCA
202454810,YESHIVA SHAAREI MENACHEM INC,% PFEIFFER,2115 57TH ST APT 1,BROOKLYN,NY,11204-2010,0000,03,3,7000,200503,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
202455636,UNITED EDUCATIONAL AND HUMANITARIAN CENTERS INC,% FAYE MULLER,1750 48TH ST,BROOKLYN,NY,11204-1213,0000,03,3,7000,200602,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
202461875,COMPASSIONATE ACTION INC,% FRANCES ARNETTA,45 HIGHVIEW AVE,SELDEN,NY,11784-3525,0000,03,3,4000,200507,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,D20,
202462264,ISRAELPROMISE INC,% LEE DRANIKOFF,30 STRATTON RD,SCARSDALE,NY,10583-7555,0000,03,3,2000,200509,1,15,000000000,1,01,202412,3,0,02,0,12,74047,0,0,V21,
202462647,KOHA FOUNDATION,% B MAC CORKINDALE,ANDERSEN TAX 1177 6TH AVE 18TH FL,NEW YORK,NY,10036-0000,0000,03,3,1000,200509,1,04,000000000,1,01,202312,6,6,00,1,12,3099913,1426627,,T22,
202463879,ADRIENNES HELPING HAND INC,% CHRIS VECCHIARELLI,93 PEARL ST 3RD FLOOR,NEW YORK,NY,10004-2713,0000,03,3,1000,200505,1,15,000000000,1,01,202412,4,0,02,0,12,161129,0,0,T30,
202468819,NEW YORK TUTORIAL SUPPORT GROUP INC,,PO BOX 511,NEW YORK,NY,10014-0511,0000,03,3,1000,200712,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B11,
202469659,LOCKPORT ROBOTICS,% GARY CAUDILL,250 LINCOLN AVE,LOCKPORT,NY,14094-5531,0000,03,3,1200,200604,1,15,000000000,1,01,202406,3,3,01,0,06,84933,65642,62458,O50,
202471086,ALFRED G AND MARY B CHILDERS FOUNDATION INC,% C/O AYCO CO LP - NTG,PO BOX 15201,ALBANY,NY,12212-5201,0000,03,3,1000,200505,1,04,000000000,1,01,202412,6,6,00,1,12,4862481,1075807,,T22,
202471641,FAMILIES BY GOD,% TIM GLISSON,218 E LAKE RD,DERUYTER,NY,13052-1231,0000,03,3,1700,201211,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
202476422,LIFESPIRE SERVICES INC,% MARK VAN HOORST,462 7TH AVENUE 5TH FLOOR,NEW YORK,NY,10018-7852,0000,03,3,1000,200701,1,17,000000000,1,01,202406,4,0,02,0,06,412799,0,0,P11,
202476454,IGLESIA PENTECOSTAL LIBERTADOS POR JESUS,% ALEJANDRO MELENDEZ,296 TROUTMAN ST,BROOKLYN,NY,11237-2579,0000,03,3,7000,200509,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
202478350,MATTITUCK SOCCER CLUB INC,,PO BOX 615,LAUREL,NY,11948-0615,0000,03,3,1000,201307,1,16,000000000,1,01,202312,1,1,02,0,12,1618,3120,3120,O50,
202479103,THE ROBERTSON SCHOLARS LEADERSHIP PROGRAM,,45 WEST 45TH STREET 12TH FLOOR,NEW YORK,NY,10036-4602,0000,03,3,1000,200605,1,04,000000000,1,01,202406,4,7,00,1,06,103114,9219916,,T20,
202482603,LATINO CITY DEVELOPMENT CORP,% LEE SIEGEL,125 TAYLOR ST APT 19C,BROOKLYN,NY,11211-6849,0000,03,3,1000,202501,1,15,000000000,1,01,,0,0,02,0,12,,,,L20,
202482906,VALHALLA PUBLIC SCHOOLS JOY DISTENFELD FUND EST 01311984,% BARABRA SPATOLA,2 FOXHILL RD,VALHALLA,NY,10595-1308,0000,03,3,1000,201408,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,B82,
202483690,BOILER INDUSTRY EMPLOYERS ASSOCIATION INC,% RICHARD BLASER,173 BEECHWOOD AVE,NEW ROCHELLE,NY,10801-6709,0000,06,3,2000,200509,2,00,000000000,0,01,202503,0,0,02,0,03,0,0,0,S41,
202484708,THE RIVER CHURCH,% BRUCE BLOOM,PO BOX 574,WASHINGTONVLE,NY,10992-0574,1620,03,9,7000,196402,1,10,001029000,5,01,,0,0,06,0,12,,,,,
