EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
141558673,MULTI-COUNTY COMMUNITY DEVELOPMENT CORPORATION,,5172 WESTERN TPKE,ALTAMONT,NY,12009-3810,0000,03,3,1000,199110,1,15,408000000,1,01,202312,3,0,02,0,12,60775,0,0,S20Z,
141559499,ELIZABETHTOWN LIBRARY ASSOCIATION,% KAREN ROBILLARD,PO BOX 7,ELIZABETHTOWN,NY,12932-0007,0000,03,3,1200,201408,1,15,061000000,1,01,202412,0,0,02,0,12,0,0,0,B70,
141559501,SALEM HILLS PARK ASSOCIATION INC,,PO BOX 43,VOORHEESVILLE,NY,12186-0043,0000,04,3,3000,199904,2,00,998000000,1,01,202312,0,0,02,0,12,0,0,0,L50,
141560053,NYSARC INC,,436 QUAKER RD,QUEENSBURY,NY,12804-1535,1256,03,9,2100,195405,1,15,160179000,5,01,202312,8,8,01,0,12,19750603,35060789,35060789,,WARREN WASH & ALBANY COUNTIES CHAP
141561004,ZADOCK PRATT MUSEUM INC,,PO BOX 333,PRATTSVILLE,NY,12468-0333,0000,03,3,2000,197507,1,15,060062119,1,01,202312,5,4,01,0,12,716781,343006,343006,A540,
141561489,YAGDIL HOUSING INC,,DRAWER 0,SOUTH FALLSBURG,NY,12779-0000,0000,03,3,1000,197701,1,16,381000000,1,01,202312,6,4,01,0,12,2567127,445372,445372,,
141561718,CORNWALL VOLUNTEER AMBULANCE CORPS,,PO BOX 151,CORNWALL,NY,12518-0000,0000,03,3,1000,201903,1,15,000000000,1,01,202212,4,4,01,0,12,226940,399237,399237,E62,
141561758,NEWBURGH YACHT CLUB,,1 PARK PLACE - SUITE 1,NEWBURGH,NY,12550-3648,0000,04,3,3000,200003,2,00,000000000,1,01,202412,6,5,01,0,12,1436146,566967,404154,N50,
141561972,FAIRVIEW PUBLIC LIBRARY,,PO BOX 609,MARGARETVILLE,NY,12455-0609,0000,03,3,1000,199310,1,15,061000000,1,01,202412,6,4,01,0,12,1195934,102470,102470,B71Z,
141562575,ST JOHNS LUTHERAN CHURCH,,PO BOX 770,ALTAMONT,NY,12009-0770,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
141562650,POUGHKEEPSIE VASSAR ROAD CHURCH OF THE NAZARENE,,546 VASSAR RD,POUGHKEEPSIE,NY,12603-6022,1588,03,9,7000,196307,1,10,001000000,5,01,,0,0,06,0,12,,,,,
141562976,CONGREGATION BETH SHALOM,,688 CLIFTON PARK CTR RD,CLIFTON PARK,NY,12065-1601,0000,03,3,7000,197407,1,10,001000000,1,01,199912,0,0,06,0,12,,,,,
141563487,PLEASANT VALLEY COOPERATIVE NURSERY SCHOOL,,1576 MAIN ST,PLEASANT VLY,NY,12569-7817,0000,03,3,1000,201208,1,11,032000000,1,01,202406,0,0,02,0,06,0,0,0,B20,
141563740,SCHOHARIE COUNTY COUNCIL OF SENIOR CITIZENS INC,,127 PLAZA LN,COBLESKILL,NY,12043-5020,0000,03,3,0000,197612,1,15,000000000,5,01,202409,6,6,01,0,09,1446469,1591516,1591516,,
141563885,NYSARC INC,,10 ST PATRICK PL,PORT HENRY,NY,12974-1200,1256,03,9,2100,197210,1,15,160179000,5,01,202312,8,8,01,0,12,35013142,47476043,47246369,P820,ESSEX COUNTY CHAPTER
141563887,SIXTY SIX WASHINGTON STREET INC,,66 WASHINGTON ST,POUGHKEEPSIE,NY,12601-2306,0000,03,3,1000,197811,1,16,995000000,1,01,202403,6,6,01,0,03,1526780,1415359,1415359,L22Z,
141563888,WESTCHESTER FOUNDATION FOR THE DISABLED INC,,135 RADIO CIRCLE DR,MOUNT KISCO,NY,10549-2609,0000,03,3,1200,201308,1,15,166179000,1,01,202312,7,5,01,0,12,5710903,669898,669898,P128,
141564208,LIVING RESOURCES CORP,,300 WASHINGTON AVENUE EXT,ALBANY,NY,12203-7303,0000,03,3,1200,197504,1,16,399166408,1,01,202312,8,9,01,0,12,28006293,51649045,51597210,P73Z,
141564954,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF NEW YORK,,30 COOPER ST,GLENS FALLS,NY,12801-3236,2349,19,9,1000,197210,1,00,907908000,5,01,202312,4,4,01,0,12,150373,320148,63661,,2475 ADIRONDACK POST
141565186,DELMAR PRESBYTERIAN CHURCH,,585 DELAWARE AVE,DELMAR,NY,12054-2809,1617,03,9,7000,196401,1,10,000000000,5,01,,0,0,06,0,12,,,,,
141565842,BETTER COMMUNITY HOUSING DEVELOPMENT FUND COMPANY INC,,155 MAIN ST,SAUGERTIES,NY,12477-1302,0000,04,3,3000,197908,2,00,382000000,1,01,202406,6,5,01,0,06,1471442,651247,651247,,
141566121,SHUSHAN COVERED BRIDGE ASSOC INC,,13 COUNTY ROUTE 64A,SHUSHAN,NY,12873-3142,0000,03,3,1000,202004,1,15,060000000,1,01,202412,0,0,02,0,12,0,0,0,A50,
141567021,SULLIVAN COUNTY CHAMBER OF COMMERCE AND INDUSTRY INC,,196 BRIDGEVILLE RD STE 7,MONTICELLO,NY,12701-3847,0000,06,3,3000,197901,2,00,200000000,1,01,202312,3,4,01,0,12,49670,265162,250239,,
141567022,NEW DIMENSIONS IN LIVING INC,% JENNIFER SAUNDERS,43 LIBERTY DR,AMSTERDAM,NY,12010-5635,0000,03,3,1000,197505,1,17,160000000,1,01,202412,6,6,01,0,12,1312768,1410759,1410759,,
141567121,LITTLE LEAGUE BASEBALL INC,% DAN CASULLO,PO BOX 371,E GREENBUSH,NY,12061-0371,3158,03,9,1000,196701,1,15,000000000,1,01,202409,4,4,01,0,09,198229,199646,171504,,2321409 E GREENBUSH-CASTLETON YOUTH
141567883,SENIOR CITIZEN CO OF CC INC,,5139 N CATHERINE ST,PLATTSBURGH,NY,12901-2854,0000,03,3,1200,197508,1,15,575000000,1,01,202312,6,6,01,0,12,1293564,1836457,1732872,,NUTRITION PROGRAM
141568025,GREEN CHIMNEYS CHILDRENS SERVICES INC,,PUTNAM LAKE RD CALLER BOX 719,BREWSTER,NY,10509-0000,0000,03,3,1000,197601,1,15,326000000,1,01,202406,8,8,01,0,06,40704658,35500112,35500112,Z99,
141568253,NORTHERN METROPOLITAN HOSPITAL ASSOCIATION INC,,800 VETERANS MEMORIAL HWY 150,HAUPPAUGE,NY,11788-3050,0000,06,3,2000,197507,2,00,179000000,1,01,202312,6,5,01,0,12,2274688,841912,160837,,
141568361,LIBERTY HOUSE FOUNDATION INC,,54 BAY ST,GLENS FALLS,NY,12801-3028,0000,03,3,1000,197703,1,15,166179319,1,01,202412,5,5,01,0,12,701234,859133,839230,F990,
141568755,CATSKILL ASSOCIATION FOR TOURISM SERVICES INC,% HERB CLARK,700 ROUTE 23B,LEEDS,NY,12451-1641,0000,06,3,1000,198311,2,00,213000000,1,01,202312,2,4,01,0,12,17500,202923,202923,S33Z,
141569048,MAC-HAYDN THEATRE INC,,PO BOX 204,CHATHAM,NY,12037-0204,0000,03,3,2000,197603,1,16,090000000,1,01,202312,5,6,01,0,12,545451,1332294,1332294,A650,
141569152,HJ INTERNATIONAL GRADUATE SCHOOL FOR PEACE AND PUBLIC LEADERSHIP,,4 WEST 43RD ST,NEW YORK,NY,10036-7416,0000,03,3,7000,199306,1,12,030029149,1,01,,0,0,13,0,06,,,,,
141569507,BURKE ADULT CENTER INC,% SANDRA SIDOR,1040 EAST MAIN STREET,BURKE,NY,12917-0000,0000,03,3,1000,197906,1,15,575000000,1,01,202312,4,4,01,0,12,259472,167967,167666,P81Z,
141569614,BETHLEHEM PRESCHOOL INCORPORATED,,397 ROUTE 9W,GLENMONT,NY,12077-2986,0000,03,3,2000,197701,1,11,046000000,1,01,202406,5,6,01,0,06,869636,1771149,1771149,P33Z,
141570284,CATHOLIC DAUGHTERS OF AMERICA 789 CT RITA,% ADELE GIBBONS,7 FAIR ST,COLD SPRING,NY,10516-3003,0928,03,9,1700,197201,0,10,000000000,5,01,,0,0,13,0,12,,,,,RITA
141573971,UNITED URBAN MINISTRY OF TROY NY INC,,35 STATE ST,TROY,NY,12180-3327,0000,03,3,1270,197610,1,10,002603400,1,01,,3,4,06,0,12,,,,,
141575695,TRES DIAS,,PO BOX 635,WAPPINGERS FL,NY,12590-0635,0000,03,3,7000,197712,1,15,994007000,1,01,202412,3,4,01,0,12,51948,119689,119689,,MID HUDSON
141575915,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% TIMOTHY PERKINS,7 DEERFIELD DR,COHOES,NY,12047-1110,1381,05,9,3000,195708,2,00,263264279,5,01,202312,3,3,02,0,12,86897,38636,38636,,L0775NY ALBANY OTSEGO CO NY SHERIFF
141576092,SUBURBAN SCHOLASTIC COUNCIL,% COLONIE HIGH SCHOOL,CO SARATOGA SPRINGS HIGH SCHOOL,SARATOGA SPRINGS,NY,12866-0000,0000,03,3,2000,197701,1,15,038090091,5,01,202406,3,3,01,0,06,26763,79821,79821,,
141576128,TRI-CITY INDIA ASSOCIATION INC,% BASAVARAJ BENKI,PO BOX 5476,ALBANY,NY,12205-0476,0000,03,3,1000,197601,1,16,090319000,1,01,202312,4,3,01,0,12,240924,63457,11822,A230,
141576358,MEDICAL SOCIETY OF THE COUNTY OF ORANGE INC,,PO BOX 237,GOSHEN,NY,10924-0237,0000,06,3,2000,197508,2,00,179205569,1,01,202412,3,3,02,0,12,82646,43154,43154,,
141576472,CADYVILLE PROTESTANT CEMETERY ASSOCIATION INC,% LLOYD T FAVARO,50 TRUMAN AVE,PLATTSBURGH,NY,12901-1202,0000,13,3,1000,201201,1,00,900000000,1,01,202412,0,0,02,0,12,0,0,0,Y50,
141576636,STUDENT GOVERNMENT STATE UNIVERSIT Y OF NEW YORK COLLEGE,,106 SUFFOLK CIR,COBLESKILL,NY,12043-1709,0000,03,3,2000,197712,1,16,059000000,1,01,202406,4,5,01,0,06,321639,515448,515448,B80Z,
141576928,DEPARTMENT OF NEW YORK VFW AUXILIARY,% SANDRA FLYNN-TRES,PO BOX 418,CALLICOON,NY,12723-0418,5574,19,9,1000,200909,2,00,000000000,5,01,202506,0,0,02,0,06,0,0,0,W30,H RUSSELL KENYON POST 5808
141577119,HOOSIC VALLEY VOLUNTEER FIRE CO INC,,69 STILLWATER BRIDGE RD,SCHAGHTICOKE,NY,12154-2706,0000,03,3,1000,198803,1,15,998000000,1,01,202410,4,4,01,0,10,499917,168073,165446,,
141577186,ARGYLE PRESBYTERIAN CHURCH,% REVEREND STEPHEN MCLEAN,PO BOX 66,ARGYLE,NY,12809-0066,5052,03,9,7000,198205,1,10,001002000,1,01,,0,0,06,0,12,,,,,
141577430,AMERICAN FEDERATION OF TEACHERS,% JOHN KINCHELOE,1 RIVER ST,STAMFORD,NY,12167-1013,0787,05,9,3000,194502,2,00,263264279,5,01,202406,0,0,02,0,06,0,0,0,J40,3031 STAMFORD CENTRAL SCHOOL TEACH
141577436,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% DENNIS SPINNEY,10 OLD SMITH RD,POUGHKEEPSIE,NY,12603-3816,0239,04,9,3000,196912,2,00,074076000,5,01,202406,0,0,02,0,06,0,0,0,,8317 LA GRANGE L C NEW YORK
141577670,AGENCY FOR LUTHERAN CAMPUS MINISTRY IN THE CAPITAL DIST NEW YORK,% CHAPEL HOUSE SUNY,PO BOX 22225,ALBANY,NY,12201-0001,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
141577715,CITIZEN ADVOCATES INC,% JAMES BUTTON,PO BOX 608,MALONE,NY,12953-0608,0000,03,3,1000,197701,1,15,994000000,1,01,202312,8,9,01,0,12,29516284,58041832,58041832,P800,NORTH STAR INDUSTRIES
141577792,GRASSHOPPER FLYING CLUB INC,,PO BOX 1956,POUGHKEEPSIE,NY,12601-0956,0000,07,3,1000,197612,2,00,288000000,1,01,202412,4,4,01,0,12,353301,122113,122113,,SOUTH ROAD BRANCH
141577799,HAMILTON HILL DROP-IN ARTS & CRAFTS CENTER,,409 SCHENECTADY ST,SCHENECTADY,NY,12307-1712,0000,03,3,2000,197012,1,16,119059000,1,01,202312,4,4,01,0,12,138327,290020,290020,A230,
141577840,MALONE MINOR HOCKEY ASSOC INC,% KRISTOPHER HARDY,PO BOX 186,MALONE,NY,12953-0186,0000,03,3,1250,199403,1,16,321000000,1,01,202506,1,4,01,0,06,8145,443363,443363,,
141577841,RURAL RIDGE POOL ADMINISTRATION,% DESIREE CALABRO-RIVERA,26 HICKORY DR,CAMPBELL HALL,NY,10916-3327,0000,07,3,1000,197612,2,00,287000000,5,01,202504,0,0,02,0,04,0,0,0,,
141577846,NEW YORK SKI EDUCATION FOUNDATION INC,% WHITEFACE MOUNTAIN SKI CENTER,5021 NYS ROUTE 86,WILMINGTON,NY,12997-0000,0000,03,3,1000,197509,1,16,298000000,1,01,202408,7,6,01,0,08,5354306,4643710,4613584,,
141577863,EMBROIDERERS GUILD OF AMERICA INC,% KITTY KETENHEIM,403 GREEVES RD,NEW HAMPTON,NY,10958-4827,2710,03,9,2000,197603,1,15,059000000,5,01,,0,0,02,0,12,,,,,MID-HUDSON
141577902,VILLAGE IMPROVEMENT SOCIETY OF SARANAC LAKE,% ROGER STEINBRUECK,PO BOX 702,SARANAC LAKE,NY,12983-0702,0000,03,3,1000,197605,1,15,379000000,1,01,202412,4,2,02,0,12,257687,14304,14304,,
141577934,WASSAIC FIRE COMPANY INC,,PO BOX 287,WASSAIC,NY,12592-0287,0000,03,3,1000,199606,1,15,407000000,1,01,202312,4,3,01,0,12,348569,98514,98514,S80Z,
141578051,CATHOLIC CHARITIES OF SARATOGA WARREN AND WASHINGTON COUNTIES,,142 REGENT ST,SARATOGA SPGS,NY,12866-4308,0928,03,9,7000,194603,1,10,001030150,5,01,,4,6,06,0,06,,,,P70Z,
141578150,MOUNTAIN VIEW VOLUNTEER FIRE CO INC,% JAMES MINER,2 SHAFTER AVE,TROY,NY,12180-7455,0000,04,3,1000,198108,1,00,407000000,1,01,202412,4,4,01,0,12,301439,199963,199963,M24Z,
141578167,CIVIL SERVICE EMPLOYEES ASSOCIATION,% TAMMY NOONAN,16 FERRIS ST,HUDSON FALLS,NY,12839-1301,1002,05,9,3000,197007,2,00,263264279,5,01,202409,0,0,02,0,09,0,0,0,,0857-900200 GLENS FALLS SD
141578511,MID-HUDSON CAMERATA CHORALE INC,,70 HOOKER AVE,POUGHKEEPSIE,NY,12601-4612,0000,03,3,1000,198501,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,,
141578698,PROFESSIONAL PHOTOGRAPHERS SOCIE TY OF NEW YORK INC,% BARBARA BOVAT,PO BOX 182,WILLIAMSON,NY,14589-0182,0000,03,3,2000,199207,1,16,123149000,1,01,202404,0,0,02,0,04,0,0,0,A42C,
141579005,LEEDS HOSE COMPANY NO 1 INC,% KRISTIN BRAZIE,970 ROUTE 23B,LEEDS,NY,12451-0000,0000,03,3,1000,201512,1,15,000000000,1,01,202312,4,4,01,0,12,420610,181677,181677,M24,
141579117,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,% BENEVOLENT & PROTECTIVE ORDER OF,PO BOX 514,KINDERHOOK,NY,12106-0514,1156,08,9,1000,195110,1,00,279265000,5,01,202503,4,4,01,0,03,471928,335021,275265,,2530 KINDERHOOK
141579140,WOODSTOCK AREA MEALS ON WHEELS INC,,16 TINKER ST,WOODSTOCK,NY,12498-1233,0000,03,3,1000,201205,1,15,000000000,1,01,202412,3,4,01,0,12,92849,136462,136462,K36,
141579297,DAN LEGHORN VOLUNTEER FIREMANS BENEVOLENT ASSOCIATION,,426 S PLANK RD,NEWBURGH,NY,12550-5706,0000,04,3,3000,197606,2,00,561560000,1,01,202412,0,0,02,0,12,0,0,0,,
141579429,CHARLES P & PAULINE M KAUTZ FOUNDATION INC SA,,PO BOX 209,WURTSBORO,NY,12790-0209,0000,03,3,1000,197709,1,04,040000000,1,01,202412,7,6,00,1,12,9344983,3441792,,,
141579531,MENTAL HEALTH ASSOCIATION IN ESSEX COUNTY,,6096 NYS ROUTE 9N,WESTPORT,NY,12993-2307,0000,03,3,1200,198003,1,15,166000000,1,01,202312,6,6,01,0,12,1185013,3233874,3233874,,
141579630,ONTARIO & WESTERN RAILWAY HISTORICAL SOCIETY,% MARK KENNAUGH,PO BOX 713,MIDDLETOWN,NY,10940-0713,0000,03,3,1200,197809,1,16,062064119,1,01,202412,4,3,01,0,12,208320,67796,67796,,
141579633,KARMA TRIYANA DHARMACHAKRA INC,% FINANCE OFFICE,335 MEADS MOUNTAIN RD,WOODSTOCK,NY,12498-1038,9105,03,8,7000,197902,1,10,001000000,1,01,,0,0,06,0,12,,,,,
141579920,NORTH QUEENSBURY VOLUNTEER FIRE CO,% PETER A FREDERICK,PO BOX 61,CLEVERDALE,NY,12820-0061,0000,03,3,1000,199305,1,15,158000000,1,01,202312,6,5,01,0,12,1466074,503262,503262,M240,
141579975,MID HUDSON CHINESE CHRISTIAN FELLOWSHIP,% C M HSIEH,306 ALL ANGELS HILL RD,WAPPINGERS FL,NY,12590-4514,0000,03,3,7000,197610,1,10,029000000,1,01,,6,4,06,0,12,,,,X21,
141579976,FEDERATED GARDEN CLUBS OF NEW YORK STATE INC,% FRAN BUFI,1122 COUNTY ROUTE 6,GERMANTOWN,NY,12526-6006,5327,03,9,1000,200606,1,16,356000000,5,01,202502,0,0,02,0,02,0,0,0,C42,GERMANTOWN GARDEN CLUB
141580094,MCCANN CAVEN GOLF COURSES INC,,155 WILBUR BLVD,POUGHKEEPSIE,NY,12603-4919,0000,04,3,0000,197703,2,00,000000000,5,01,202312,3,6,01,0,12,33470,1937853,1937853,,
141580097,ZENA RECREATION PARK INC,,714 ZENA HIGHWOODS ROAD,KINGSTON,NY,12401-0000,0000,07,3,1000,197607,2,00,287000000,1,01,202312,5,4,01,0,12,670444,360082,360082,,
141580193,OPEN BIBLE BAPTIST CHURCH,,PO BOX 274,COBLESKILL,NY,12043-0274,0000,03,3,7000,197612,1,10,001000000,1,01,,0,0,06,0,01,,,,,
141580472,ELIZABETH WOLF SCHOLARSHIP FUND,% PAGONES CROSS & VANTUYL,355 MAIN ST,BEACON,NY,12508-3020,0000,03,3,2000,197701,1,04,040000000,2,01,202505,2,1,00,1,05,10396,1728,,,
141580597,CHARLES F WOLF MD SCHOLARSHIP FUND,% PAGONES CROSS AND VAN TUYL,355 MAIN ST,BEACON,NY,12508-3020,0000,03,3,2000,197701,1,04,040000000,2,01,202505,6,4,00,1,05,1958597,405282,,,
141580603,COMMUNITY FELLOWSHIP AT PRINCETOWN,,3616 CURRYBUSH RD,SCHENECTADY,NY,12306-6236,0000,03,3,1700,197610,1,10,001000000,1,01,,0,0,06,0,12,,,,,LOUISE A POPA
141581052,RISE HOUSING AND SUPPORT SERVICES INC,,127 UNION ST,SARATOGA SPGS,NY,12866-4411,0000,03,3,1000,197612,1,15,399000000,1,01,202312,7,8,01,0,12,9302369,12078150,11977105,F33Z,
141581117,DEPARTMENT OF NEW YORK VFW AUXILIARY,% KAREN SMYTHE,1 VIOLET AVE,POUGHKEEPSIE,NY,12601-1509,5574,19,9,1000,200909,2,00,000000000,5,01,202406,0,0,02,0,06,0,0,0,W30,VAIL WOLFF MCKENNA FRYE POST 170
141581179,IMPROVED BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE WORLD,% MELVIN BRAY,5 SMITH ST,GLOVERSVILLE,NY,12078-3312,0527,08,9,1000,197301,1,00,279265000,5,01,202312,0,0,02,0,12,0,0,0,,1462 SACANDAGA
141581197,FIRST BAPTIST CHURCH,,41 WILLIAMS ST,WHITEHALL,NY,12887-1321,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,6682
141581281,MAHOPAC VOLUNTEER FIRE DEPARTMENT INC,% MICHAEL KLEIN,PO BOX 267,MAHOPAC,NY,10541-0267,0000,03,3,1000,200404,1,16,000000000,1,01,202312,8,6,01,0,12,10754597,3584538,3461383,M24,
141581346,CANAJOHARIE-FORT PLAIN GARDEN CLUB INC,% SUSANNE MAHN,70 WADDELL AVE,FORT PLAIN,NY,13339-1462,0000,03,3,2000,199911,1,16,000000000,1,01,202403,0,0,02,0,03,0,0,0,C42,
141581452,ALPHA EPSILON DELTA,% DONNA E CRONE,110 8TH ST,TROY,NY,12180-3522,1106,03,9,2000,195012,1,16,059349319,5,01,202306,0,0,02,0,06,0,0,0,,113 NEW YORK THETA CHAPTER OF AED
141581533,CIVIL SERVICE EMPLOYEES ASSOCIATION,% CARLOS MORAZAN,143 WASHINGTON AVE,ALBANY,NY,12210-2303,1002,05,9,3000,197007,2,00,263264279,5,01,202409,0,0,02,0,09,0,0,0,,0801-601200 ALBANY HOUSING AUTH
141581632,LITTLE LEAGUE BASEBALL INC,% ADAM SANTACROCE,PO BOX 386,WALLKILL,NY,12589-0386,3158,03,9,1000,196701,1,15,321059000,1,01,202409,3,3,01,0,09,41405,75586,75586,N63,2321915 WALLKILL AREA LL
141581755,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% CHRISTINE BALL,24 CHESTNUT ST,SPRING VALLEY,NY,10977-5508,1381,05,9,3000,195708,2,00,263264279,5,01,202412,0,0,02,0,12,0,0,0,,L2410NY FINKELSTEIN MEM LIB STAFF
141581978,CIVIL SERVICE EMPLOYEES ASSOCIATION,% JOSEPH GRAZIANO,11 LISA CT,ALBANY,NY,12205-1937,1002,05,9,3000,197007,2,00,263264279,5,01,202409,4,3,01,0,09,320325,85946,85946,,0694 CAPITAL REGION JUDICIARY
141582342,OUR LADY OF HOPE RESIDENCE,,11030 221ST ST,QUEENS VLG,NY,11429-2531,0928,03,9,1700,194603,1,16,001030150,5,01,202312,7,4,01,0,12,5465915,103398,103398,E91Z,
141582352,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,,PO BOX 62,NAPANOCH,NY,12458-0062,1156,08,9,1000,197210,1,00,279265000,5,01,202503,4,4,01,0,03,323888,243019,154785,,1971 ELLENVILLE
141582478,KNIGHTS OF COLUMBUS,% ALLAN C BARRY,PO BOX 325,WARWICK,NY,10990-0325,0188,08,9,1000,194010,1,00,036029265,5,01,202412,0,0,02,0,12,0,0,0,,4952 WARWICK VALLEY COUNCIL
141582932,CABLE TELECOMMUNICATIONS ASSOCIATION OF NEW YORK INC,% BARCLAY DAMON LLP,80 STATE ST,ALBANY,NY,12207-2541,0000,06,3,2000,197704,2,00,200480207,5,01,202309,5,6,01,0,09,725636,1246791,1246791,,
141583150,MEKEEL CHRISTIAN ACADEMY,,36-38 SACANDAGA RD,SCOTIA,NY,12302-1893,0000,03,3,7000,198007,1,10,000000000,5,01,,0,0,06,0,06,,,,,
141583263,CHURCH STREET PRE SCHOOL,% JILL CHITTENDEN,3212 CHURCH ST,VALATIE,NY,12184-7728,0000,03,3,1200,200207,1,11,000000000,1,01,202412,2,3,01,0,12,18734,59206,59206,B21,FIRST PRESBYTERIAN CHURCH
141583447,BETHANY CHAPEL INC C O J DYRUD,,PO BOX 194,GARRISON,NY,10524-0194,0000,03,3,7000,197705,1,10,001000000,1,01,,0,0,06,0,02,,,,,
141583936,SCHENECTADY COMMUNITY RESIDENCE,,214 STATE ST,SCHENECTADY,NY,12305-1806,0000,02,3,1000,197707,2,00,912000000,1,02,202312,4,1,02,0,12,224279,6,6,,
141584091,CHILD ABUSE PREVENTION CENTER INC,,35 VAN WAGNER RD,POUGHKEEPSIE,NY,12603-1619,0000,03,3,1000,197604,1,15,327000000,1,01,202312,6,6,01,0,12,1604809,1150696,1112548,I72P,
141584150,FOUNDATION OF FULTON-MONTGOMERY COMMUNITY COLLEGE INC,,2805 STATE HIGHWAY 67,JOHNSTOWN,NY,12095-3749,0000,03,3,2000,198303,1,15,602000000,1,01,202408,7,6,01,0,08,7411418,1081253,672065,T31,
141584296,PTA NEW YORK CONGRESS,% ELIZABETH CARTAGENA,247 DELAWARE AVE,DELMAR,NY,12054-1228,1258,03,9,2000,195405,1,16,035000000,5,01,202506,0,0,02,0,06,0,0,0,,12-331 ELSMERE SCHOOL PTA
141584341,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,,2813 ATLANTIC AVENUE,STOTTSVILLE,NY,12172-0000,1678,03,9,7000,196408,1,10,000000000,1,01,,0,0,06,0,03,,,,,CALVARY ASSEMBLY OF GOD
141584342,JEWISH FEDERATION OF GREATER ORANGE COUNTY INC,,292 NORTH ST,NEWBURGH,NY,12550-3131,0000,03,3,1000,197807,1,16,994602560,1,01,202312,7,6,01,0,12,5856094,3158313,990728,T70,
141584561,CIVIC CENTER OF MOREAU INC,% DONNA NICHOL,144 MAIN ST,S GLENS FALLS,NY,12803-4825,0000,03,3,1000,200007,1,15,296000000,1,01,202312,5,6,01,0,12,821387,1426115,1393303,P20,DONNA NICHOL EX DIRECTOR
141584610,ST REGIS FALLS ADULT CENTER INC,,PO BOX 342,ST REGIS FLS,NY,12980-0342,0000,03,3,1000,199103,1,15,575000000,1,01,202312,4,3,01,0,12,124430,72358,68150,,
141584623,THE FRIENDS OF THE GLOVERSVILLE PUBLIC LIBRARY INC,,58 E FULTON ST,GLOVERSVILLE,NY,12078-3213,0000,03,3,1200,197612,1,16,061092000,1,01,202407,3,2,02,0,07,33051,19870,16179,,
141584638,GRANGE PATRONS OF HUSBANDRY NEW YORK STATE GRANGE INC,% ROBERT EVANS,5404 STATE HIGHWAY 23,NORWICH,NY,13815-3142,2302,10,9,1000,197206,1,00,036065207,5,01,200809,3,1,02,0,09,,,,,OTSEGO COUNTY POMONA GRANGE
141584658,FIRST ASSEMBLY OF GOD CHURCH,,164 PROSPECT AVE,PLATTSBURGH,NY,12901-1359,1678,03,9,7000,196408,0,10,000000000,1,01,,0,0,06,0,03,,,,,
141584680,BEACON HISTORICAL SOCIETY,% ROBERT MURPHY,PO BOX 89,BEACON,NY,12508-0089,0000,03,3,1200,201208,1,15,119000000,1,01,202312,4,4,01,0,12,247340,103950,84518,A80,
141584709,FORT COVINGTON SENIOR CITIZENS,,2526 CHATEAUGAY ST,FT COVINGTON,NY,12937-1807,0000,03,3,1000,197910,1,15,575000000,1,01,202412,4,4,01,0,12,128928,146903,146903,P81Z,
141584772,NEW YORK STATE UNITED TEACHERS,% ANDREW PALLOTTA,800 TROY SCHENECTADY RD,LATHAM,NY,12110-2455,0000,05,3,3000,197610,2,00,000000000,5,01,202408,9,9,01,0,08,308402111,205556718,176756826,,
141584858,DUTCHESS FIGURE SKATING CLUB INC,% GERRIE BASLER,59 TOWER RD,HOPEWELL JCT,NY,12533-7418,0000,07,3,1000,197808,2,00,317000000,1,01,202406,0,0,02,0,06,0,0,0,,
141584859,HUDSON VALLEY CHRISTIAN CHURCH,,100 GRAND ST,NEWBURGH,NY,12550-4671,0000,03,3,1300,197607,1,10,001000000,1,01,,0,0,06,0,12,,,,,
141584895,OWLS HEAD MOUNTAIN VIEW VOLUNTEER FIRE COMPANY INC,,PO BOX 26,OWLS HEAD,NY,12969-0026,0000,03,3,1000,200706,1,15,907158000,1,01,202312,6,4,01,0,12,1186432,155960,155960,M24,
141585128,AMERICAN FEDERATION OF TEACHERS,% NICOLE DEVINCENZI,PO BOX AA,MILLBROOK,NY,12545-0127,0787,05,9,3000,196711,2,00,263264279,5,01,202406,0,0,02,0,06,0,0,0,,2833 MILBROOK TEACHERS ASSOCIATION
