EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
061823862,SPOTLIGHT ON CHILDREN INC,% GRACE ROWLAND,40 JENNINGS AVE,PATCHOGUE,NY,11772-2519,0000,03,3,1000,201306,1,15,000000000,1,01,202412,2,1,02,0,12,19918,8373,8373,O11,
061824591,BIG VALLEY TRAIL BREAKERS SNOWMOBILE CLUB INC,% GLENN E HOWARD,169 TERRACE DRIVE,LEXINGTON,NY,12452-0000,0000,03,3,1000,200810,1,15,000000000,1,01,202404,0,0,02,0,04,0,0,0,N32,
061826043,PTO NEW YORK CONGRESS GUARDINO,% WILLIAM EREITENBUECHER,600 HIGH ST,CLAYTON,NY,13624-1500,0000,03,3,2000,202412,1,16,000000000,5,01,202506,0,0,02,0,06,0,0,0,,
061826138,JAIN SAMAJ OF LONG ISLAND INC,% KANAIYALAL LAKHANI,158 PLAINVIEW RD,HICKSVILLE,NY,11801-4361,0000,03,3,7000,201008,1,10,000000000,1,01,,0,0,06,0,09,,,,X50,
061828871,LIBERTY RESOURCES DISABILITIES SERVICES INC,% LOEB & LOEB LLP,1045 JAMES STREET,SYRACUSE,NY,13203-2730,0000,03,3,1000,201706,1,22,000000000,1,01,202312,1,0,02,0,12,1,0,0,P19,
061829102,THE PAUL LUISI FOUNDATION,% DIANE LUISI,PO BOX 213,TUCKAHOE,NY,10707-0213,0000,03,3,1000,200804,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,H12,
061829754,THE 1230 CLUB OF BAY RIDGE INC,,7713 10TH AVE,BROOKLYN,NY,11228-2341,0000,07,3,1000,202005,2,00,000000000,1,01,202412,1,3,02,0,12,3640,35550,25639,N03,
061830825,WAYNE COUNTY EAST BAY IMPROVEMENT ASSOCIATION,% PATRICIA KALBFLEISCH,5895 CLARK RD,NEWARK,NY,14513-9764,0000,03,3,1000,200910,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,C30,WAYNE COUNTY EAST BAY ASSOCIATION
061833489,QUALITAS OF LIFE FOUNDATION,% WHITE & CASE,1221 6TH AVE SUITE 43S091,NEW YORK,NY,10020-1001,0000,03,3,1000,200810,1,15,000000000,1,01,202312,4,5,01,0,12,421513,611200,559752,P51,
061833490,IGLESIA CRISTIANA UN NUEVO COMIENZO,,565 40TH ST,BROOKLYN,NY,11232-3003,0000,03,3,7000,200902,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
061834485,NEW LIFE BIBLE CHURCH,,476 FARMERS MILLS RD,CARMEL,NY,10512-3111,6359,03,9,7000,201908,1,10,000000000,1,01,,0,0,06,0,06,,,,X20,
061834850,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,% LESLIE RANEY,60 SUNNYSIDE DR,UTICA,NY,13501-6563,2399,03,9,1200,197301,1,16,000000000,5,01,202502,0,0,02,0,02,0,0,0,,FORT SCHUYLER
061838834,BAILEY FAMILY FOUNDATION,% LARRY GATTEGNO,CO JEMB REALTY 150 BROADWAY,NEW YORK,NY,10038-0000,0000,03,3,1200,200902,1,04,000000000,1,01,202402,1,1,00,1,02,1,1,,T20,
061838966,LA CIMA CHARTER SCHOOL,% ANDREA ZAYAS,800 GATES AVE,BROOKLYN,NY,11221-2203,0000,03,3,2100,201004,1,11,000000000,1,01,202406,6,6,01,0,06,2874882,4293473,4293473,B29,CIMA CHARTER SCHOOL
061839127,MY AUNTIES HOUSE INC,% CHARMAINE CHANEY,1863 PARK PL APT 1 # 10,BROOKLYN,NY,11233-6361,0000,03,3,1500,201405,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,L99,
063012879,CONGREGATION SHAAREY ZION,,1659 E 13TH ST,BROOKLYN,NY,11229-1101,0000,03,3,7000,198003,1,10,001029000,1,01,,0,0,06,0,12,,,,,
066021026,STEEL THOMAS M UW FBO ST PETERS,% GENESEE VALLEY TRUST COMPANY,1150 PITTSFORD-VICTOR ROAD,PITTSFORD,NY,14534-3838,0000,03,0,1000,000000,0,04,000000000,0,01,202412,4,3,00,1,12,295984,30565,,,GENESSE VALLEY TR CO SUCC TTEE
066022651,RHODA T RITGER TRUST UW 3001,% PEOPLES UNITED BANK NA TTEE,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,201907,1,24,000000000,2,01,202412,5,4,01,0,12,781615,412454,87504,T90,
066026050,SOCIETY OF COLONIAL WARS IN THE STATE OF CONNECTICUT,% CHRISTOPHER MARK NICHOLS,340 E 93RD ST APT 7A,NEW YORK,NY,10128-0190,0000,03,3,2000,194412,1,16,062000000,1,01,202504,0,0,02,0,04,0,0,0,,
066035519,ANNETTE HEYMAN FOUNDATION INC,% SMS,CO SMS 9 WEST 57TH ST 47 FL,NEW YORK,NY,10019-0000,0000,03,3,1200,196210,1,04,602000000,1,01,202309,9,7,00,1,09,110043637,5536957,,,
066035912,HORACE HURLBUTT MEMORIAL FUND TRUST 2815030414,% PEOPLES UNITED BANK,285 DELAWARE AVE FL 2ND,BUFFALO,NY,14202-1812,0000,92,3,1000,197012,0,00,928000000,6,12,202412,5,4,00,1,12,584392,189816,,,
066035931,WESTPORT WESTON FOUNDATION TRUST 2815030753,% PEOPLES UNITED BANK,285 DELAWARE AVE FL 2ND,BUFFALO,NY,14202-1812,0000,92,3,1000,197012,0,00,928000000,6,12,202412,5,4,00,1,12,627854,101391,,,
066036296,HARTLEY CORPORATION,% ST PHILIPS CHURCH,PO BOX 275,GARRISON,NY,10524-0275,0000,03,3,1000,192301,1,04,602000000,1,01,202405,6,6,00,1,05,2445257,1513931,,,
066036761,CHARLES A DANA FDN INC,,1270 AVENUE OF THE AMERICAS,NEW YORK,NY,10020-0075,0000,03,3,1000,195108,1,04,602000000,1,01,202312,9,9,00,1,12,258637512,60698958,,,
066036800,UNDERHILL SOCIETY OF AMERICA,% ROBYN HAM,100 GARVIES POINT RD UNIT 1320,GLEN COVE,NY,11542-5000,0000,03,3,1000,196110,2,04,062000000,1,01,202312,4,3,00,1,12,459430,42004,,,
066038500,THE ROBINS FAMILY FOUNDATION INCORPORATED,% BARBARA ROBINS,210 THOMPSON STREET,NEW YORK,NY,10012-4841,0000,03,3,1000,195506,1,04,040602059,1,01,202412,5,3,00,1,12,583337,31239,,,
066038938,ETTINGER FOUNDATION INC,% C/O ROCKEFELLER TRUST CO NA,PO BOX 5016,NEW YORK,NY,10185-5016,0000,03,3,1000,195006,1,04,119030602,1,01,202312,8,6,00,1,12,11591385,1893604,,,
066043479,THE UNDERHILL SOCIETY OF AMERICA EDUCATION & PUBLISHING FUND,% ROBYN HAM,100 GARVIES POINT RD UNIT 1320,GLEN COVE,NY,11542-5000,0000,03,3,1000,196506,1,04,059062060,2,01,202312,2,1,00,1,12,23397,1681,,,
066051280,DIAGEO NORTH AMERICA FOUNDATION INC,% ELIZABETH TONG,3 WORLD TRADE CTR 175 GREENWICH ST,NEW YORK,NY,10007-0000,0000,03,3,1230,196209,1,04,059602000,1,01,202412,1,1,00,1,12,1,1,,,
066051439,PROFESSIONAL HORSEMENS ASSOCIATION OF AMERICA INC,% CHRISTINE DWYER,PO BOX 566,SHENOROCK,NY,10587-0566,0000,08,1,1000,197209,1,00,065207059,1,01,202312,4,2,02,0,12,303132,17898,17898,N69Z,
066054914,BOTSFORD FAMILY HISTORICAL ASSOCIATION INC,% THEODORE G PENICK,20264 REASONER RD,WATERTOWN,NY,13601-5271,0000,03,3,1000,197803,1,03,062094119,1,01,202406,5,3,00,1,06,654455,82622,,T23,
066061931,BARBARA AND SPYROS SKOURAS FOUNDATION,% BARBARA SKOURAS,800 5TH AVE APT 25D,NEW YORK,NY,10065-7289,0000,03,3,1000,195604,1,04,602000000,1,01,202312,1,1,00,1,12,535,1,,,
066069306,THE UNITED STATES PONY CLUBS INC,% MARY GOW,8 SCHOOL HOUSE RD,POUND RIDGE,NY,10576-0000,3887,03,9,1200,200209,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,N690,WILTON PONY CLUB
066070913,CONGREGATION BNAI ISRAEL OF LETCHWORTH VILLAGE,,80 FIFTH AVENUE,N Y,NY,10011-8002,0000,03,3,7000,196508,1,10,001000000,1,01,,0,0,06,0,12,,,,,
066071321,HERBERT GILMAN FAMILY CHARITABLE FOUNDATION,,200 E 64TH ST APT 25A,NEW YORK,NY,10065-7441,0000,03,3,1000,196512,1,04,602000000,2,01,202501,4,3,00,1,01,425583,28583,,,
066071618,JOSEPH J PELTZ FOUNDATION INC,% MICHAEL PELTZ,35 FISHERMANS DR,PRT WASHINGTN,NY,11050-1733,0000,03,3,1200,195707,1,04,602000000,1,01,202412,5,4,00,1,12,586118,135406,,,
066075001,PROFESSIONAL INSURANCE AGENTS OF CONNECTICUT INC,,PO BOX 997,GLENMONT,NY,12077-0997,0000,06,3,2000,196511,2,00,200205279,1,01,202412,6,5,01,0,12,2336395,521078,455645,,
066082681,VINEYARD GAZETTE JOURNALISM FOUNDATION INC,% KOHLBERG FOUNDATION,84 BUSINESS PARK DR STE 304,ARMONK,NY,10504-1738,0000,03,3,1000,196302,1,03,123000000,1,01,202312,6,6,00,1,12,2490655,1165579,,,
066085965,JOHN DORR NATURE LABORATORY OF HORACE MANN SCHOOL INC,% DAVID ROBERTS,231 W 246TH ST,BRONX,NY,10471-3430,0000,03,3,1000,196702,1,04,325059328,1,01,202406,1,1,00,1,06,1,1,,,
066086137,PROFESSIONAL HORSEMENS SCHOLARSHIP FUND INC % ALEX FORMAN,% ANN GRENCI,112 RIDGEBURY RD,NEW HAMPTON,NY,10958-4422,0000,03,3,1200,196707,1,04,040000000,1,01,202412,3,2,00,1,12,97175,16657,,,
066100309,TOASTMASTERS INTERNATIONAL,% NYC EQUITABLE TOASTMASTERS CLUB,10740 QUEENS BLVD APT 11H,FOREST HILLS,NY,11375-4211,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,3507 NYC EQUITABLE TOASTMASTERS CLU
066100314,ALPHA LAMBDA DELTA,% EILEEN MERBERG,6800 PITTSFORD PALMYRA RD STE 340,FAIRPORT,NY,14450-3514,1117,03,9,2000,195103,1,16,059036279,5,01,,0,0,02,0,05,,,,,UNIVERSITY OF CONNECTICUT
066105334,FRAMARB FOUNDATION,% FRANK E BEANE,C/O GH BEANE 225 WEST 80TH ST 2B,NEW YORK,NY,10024-0000,0000,03,3,1000,196808,1,04,602000000,2,01,202403,5,4,00,1,03,725035,122674,,,
066108627,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,% ROGER SCHAEFER,5 ARBOR RIDGE LN,S SETAUKET,NY,11720-1404,0943,03,9,1200,194605,1,16,119602281,5,01,202412,0,0,02,0,12,0,0,0,,J067 NORTH BROOKHAVEN
066233812,CARL CAMPBELL TR FBO ROSCOE LIBRARY,% ORANGE COUNTY TRUST CO,117 GRAND STREET SUITE 100,GOSHEN,NY,10924-1804,0000,92,3,1000,000000,0,00,909000000,6,12,202503,3,1,00,1,03,89713,3858,,,
066249802,LABORERS LOCAL 235 EDUCATION & TRAI NING FUND,,41 KNOLLWOOD RD,ELMSFORD,NY,10523-2813,0000,05,3,3000,198309,2,00,126149279,2,01,202312,5,4,01,0,12,762019,440776,440776,,
066260375,CROTON TEACHERS ASSOCIATION BENEFITS TRUST FUND,% PREFERRED GROUP PLANS,20 STEPHEN SMITH DR,PUTNAM VALLEY,NY,10579-3426,0000,09,3,2000,198312,2,00,264000000,2,01,202406,5,5,01,0,06,642127,508115,508115,,
066286267,HENDRICK HUDSON EDUCATION ASSOC BENEFIT FUND,% SUSAN MCCORMACK,CO SUSAN MCCORMACK 105 YOUNG AVE,CROTONONHUDSON,NY,10520-0000,0000,09,3,1000,198611,2,00,200000000,2,01,202406,4,5,01,0,06,422086,511028,511028,,
066290408,ELIZABETH & ROBERT ROSENMAN CHARITABLE FOUNDATION,% CRAVATH,47 EAST 88TH STREET 9A,NEW YORK,NY,10128-1152,0000,03,3,1000,198608,1,04,001000000,2,01,202312,4,3,00,1,12,168600,97795,,,
066302129,1848 FOUNDATION,% MARKS PANETH & SHRON LLP,61 E 11TH ST APT 10,NEW YORK,NY,10003-4628,0000,03,3,1000,198704,1,04,602000000,2,01,202403,7,6,00,1,03,9388086,1944122,,,
066321445,ASBESTOS WORKERS LOCAL 201 HEALTH INSURANCE FUND,% INSURANCE PROGRAMMERS INC,1532 127TH ST,COLLEGE POINT,NY,11356-2332,0000,09,3,1000,199010,2,00,200000000,1,01,,4,0,00,0,05,,,,,
066366244,1812 HOMESTEAD EDUCATIONAL FDW,% JACK SWAN,4403 NYS ROUTE 22,WILLSBORO,NY,12996-4524,0000,03,3,1000,199206,1,03,060000000,2,01,202312,6,3,00,1,12,1734808,89410,,,REINCKENS MARG & SWANN ET AL TTEES
066391187,BABA BHAGAVANDAS PUBLICATION TR,,13 SAPPHIRE RD,MONROE,NY,10950-5536,0000,03,3,1000,199503,1,16,008000000,2,01,202407,0,0,02,0,07,0,0,0,X99Z,GAINES ANNE L ET AL TTEE
066399636,SEHERR-THOSS CHARITABLE TR,% JOHN S EDDY,CO BESSEMER 1225 FRANKLIN AVE 5,GARDEN CITY,NY,11530-0000,0000,03,3,1000,201408,1,04,200000000,2,01,202412,8,8,00,1,12,19205684,12088127,,P11,SEHERR-THOSS SONIA P TTEE
066409945,MIDDLETOWN TEACHERS ASSOCIATION BENEFIT FUND,,PO BOX 197,MIDDLETOWN,NY,10940-0197,0000,09,3,1000,199706,2,00,163000000,2,01,202406,4,4,01,0,06,257072,172454,172454,,QUIGLEY MICHAEL A TTEE
066427908,SOUTH NASSAU UNIVERSITY HEALTH SYSTEM INC,% JOHN POHLMAN,1 HEALTHY WAY,OCEANSIDE,NY,11572-1551,0000,03,3,1000,199812,1,17,179000000,1,01,202312,1,0,02,0,12,1,0,0,E99Z,
066439895,THE SAMBERG FAMILY FOUNDATION,% REBECCA SAMBERG,77 BEDFORD ROAD,KATONAH,NY,10536-2141,0000,03,3,1000,200311,1,04,602000000,1,01,202311,8,3,00,1,11,20103595,-51669,,P12,
066447410,THE MARJORIE AND RICHARD MCGAHREN FOUNDATION,% KEVIN WATERHOUSE,CO LMW 200 SUMMIT LAKE DRIVE 245,VALHALLA,NY,10595-0000,0000,03,3,1000,199807,1,04,602000000,2,01,202312,5,3,00,1,12,745364,99301,,T90Z,MCGAHREN MARJORIE CO-TTEE
066447457,PETER A & MARION W SCHWARTZ FAM FOUNDATION TR,% PETER A SCHWARTZ,5337 BLACK POINT DR,CANANDAIGUA,NY,14424-8217,0000,03,3,1000,200011,1,04,000000000,2,01,202412,8,6,00,1,12,14388656,2248117,,T22,SCHWARTZ PETER A TTEE
066462350,OBERNIER FAM FOUNDATION,% DANNY W STANTON CPA,600 MAMARONECK AVE 442,HARRISON,NY,10528-1635,0000,03,3,1000,199807,1,04,602000000,2,01,202312,2,2,00,1,12,23746,11231,,T20Z,OBERNIER ROSEMARY TTEE
066462625,MINDEL FOUNDATION TR,% NELSON TUCHMAN,11126 CORONA AVE,FLUSHING,NY,11368-4027,0000,03,3,1000,199809,1,04,602000000,2,01,202312,4,4,00,1,12,240646,484878,,T20Z,TUCHMAN MORRIS TTEE
066469433,WEATHERUP FAMILY FOUNDATION,% SHADE TREE AMY SEAGROATT,19 RAILROAD PL STE 301,SARATOGA SPGS,NY,12866-2386,0000,03,3,1000,199910,1,04,909000000,2,01,202412,6,6,00,1,12,1796339,1064409,,T22,WEATHERUP CRAIG E TTEE
066486254,THE LISABETH FOUNDATION,% PATTY CARCANO,100 UPPER HOOK RD,KATONAH,NY,10536-3848,0000,03,3,1000,200002,1,04,000000000,2,01,202411,6,3,00,1,11,1052255,63995,,T22,OBRIEN KEVIN TTEE
066488055,EDNA A BLERSCH TR,% PEOPLES UNITED BANK NA WEALTH MGM,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,201906,1,04,000000000,2,01,202412,5,4,00,1,12,514199,164627,,T99,
066519554,RUTH LAZARUS CHARITABLE TR,,1120 5TH AVE,NEW YORK,NY,10128-0144,0000,03,3,1000,200204,0,04,000000000,1,01,202412,6,6,00,1,12,1795934,1144054,,,FELDBER MICHAEL TTEE
066537619,HAROLD AND HELENE SCHONBERG PIANIST SCHOLARSHIP,% WITHERS BERGMAN LLP,CO BFFA 1430 BROADWAY 1208,NEW YORK,NY,10018-0000,0000,03,3,1000,200411,1,04,000000000,2,01,202312,6,5,00,1,12,3141920,983011,,T22,MCDOWELL JAY H TTEE
066556405,CHRIS AND CARRIE SHUMWAY FOUNDATION,% ANDERSEN,1177 AVENUE OF THE AMERICAS 18TH F,NEW YORK,NY,10036-2714,0000,03,3,1000,200612,1,04,000000000,2,01,202312,7,8,00,1,12,6953356,14837055,,T20,CHRIS W SHUMWAY TTEE
100000023,HEALTHY CAPITAL DISTRICT INITIATIVE,,175 CENTRAL AVE STE 5,ALBANY,NY,12206-2938,0000,03,3,2100,200205,1,15,000000000,1,01,202412,6,6,01,0,12,2597821,2108802,2108802,O50,
100000080,GREATER ROCHESTER ENTERPRISE INC,% TRINA LANG,100 CHESTNUT ST STE 1910,ROCHESTER,NY,14604-2410,0000,06,3,3000,200207,2,00,000000000,1,01,202412,5,6,01,0,12,772477,2297833,2297833,S30,
100000085,GREATER ROCHESTER ENTERPRISE FOUNDATION INC,,100 CHESTNUT ST STE 1910,ROCHESTER,NY,14604-2410,0000,03,3,1000,200211,1,16,000000000,1,01,202412,4,6,01,0,12,304477,1978158,1978158,S31,
100000231,NORTH COUNTRY HEALTHY HEART NETWORK INC,% MARGOT GOLD,132 BLOOMINGDALE AVE,SARANAC LAKE,NY,12983-5135,0000,03,3,2000,200306,1,15,000000000,1,01,202406,4,6,01,0,06,411717,1070181,1070181,E70,
100000292,ROCHESTER BIBLE FELLOWSHIP,% BRADLEY T FILES,309 ROSLYN ST,ROCHESTER,NY,14619-1813,1729,03,9,1000,196504,1,10,059927602,5,01,,0,0,06,0,12,,,,,
100000719,AMVETS,% MICHELLE HAYES,5 CATHERINE STREET,PARISHVILLE,NY,13672-0000,0838,19,9,1000,194505,1,00,000000000,5,01,202407,3,4,01,0,07,59980,105818,58765,,265 LADIES AUXILLIARY
100000800,NORTH COUNTRY MISSION OF HOPE,% DEBORAH BLOW,3452 STATE ROUTE 22,PERU,NY,12972-5353,0000,03,3,1000,200209,1,15,000000000,1,01,202312,6,5,01,0,12,1538706,549179,498232,X21,
100000968,INSPIRED WORD MINISTRIES SANCTUARY OF PRAISE INC,% THOMAS S COOPER PASTOR,737 E 219TH ST,BRONX,NY,10467-5330,0000,03,3,7000,200209,1,10,000000000,1,01,,0,0,06,0,11,,,,X21,
100001193,SOUTH ONONDAGA APPLE LEAGUE INC,% RICHARD G REILLY JR,4137 GRIFFIN RD,SYRACUSE,NY,13215-9537,0000,03,3,2000,202304,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N60,
100001221,BUFFALO NIAGARA CONVENTION & VISITORS BUREAU FOUNDATION,% RICHARD GEIGER,403 MAIN ST STE 630,BUFFALO,NY,14203-2107,0000,03,3,2100,200211,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A112,
100001401,WYCKOFF FAMILY FOUNDATION INC,% CHRISTINE A SACKETT,PO BOX 82,GENEVA,NY,14456-0082,0000,03,3,1000,200203,1,04,000000000,1,01,202412,7,5,00,1,12,9760752,991917,,T21,
100001546,ANCIENT ORDER OF HIBERNIANS IN AMERICA,% T ODONNELL,3067 LEWISTON RD,NIAGARA FALLS,NY,14305-1800,0832,08,9,1000,194505,1,00,279265000,5,01,202412,0,0,02,0,12,0,0,0,,NEW YORK STATE BOARD
100002692,FRIENDS OF WASHINGTON PARK INC,% LYNN M KOPKA,195 2ND ST,TROY,NY,12180-4437,0000,03,3,1000,200203,1,15,000000000,1,01,202312,1,2,02,0,12,2360,24418,24418,A54,
100003438,ROSWELL P FLOWER MEMORIAL LIBRARY,% BARBARA J WHEELER,229 WASHINGTON ST,WATERTOWN,NY,13601-3324,0000,03,3,2000,200207,1,15,000000000,1,01,202406,4,4,01,0,06,448612,200029,200029,B70,
100004060,KIWANIS CLUB OF SAUGERTIES FOUNDATION,% ROBERT J ALLEN,C/O R ALLEN 2215 RT 9W PO BOX 757,LAKE KATRINE,NY,12449-0000,0000,03,3,1000,200203,1,04,000000000,1,01,202309,3,1,00,1,09,52912,659,,B82,
100004451,FOUNDATION FOR QUALITY CARE INC,% EDWIN GRAHAM,33 ELK ST STE 300,ALBANY,NY,12207-1062,0000,03,3,1000,200205,1,15,000000000,1,01,202312,4,6,01,0,12,346840,1453401,1453401,I70,
100005162,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% MARIAN OPELA,8613 EFFLEY DAM RD,CROGHAN,NY,13327-2402,0239,04,9,3000,194012,2,00,911520000,5,01,202406,0,0,02,0,06,0,0,0,,8156 CROGHAN NEW YORK
100006550,AMERICAN FEDERATION OF TEACHERS,% ANDREW GETTLE,15611 STATE HIGHWAY 23,DAVENPORT,NY,13750-8468,0787,05,9,3000,196711,2,00,263264279,5,01,202406,0,0,02,0,06,0,0,0,J40,4244 CHARLOTTE VALLEY NON TEACHER P
100006614,FEDERATED GARDEN CLUBS OF NEW YORK STATE INC,% CAROLYN RAGAN,645 CHAMPIONSHIP DR,VICTOR,NY,14564-8813,5327,03,9,1000,200606,1,16,000000000,5,01,202502,0,0,02,0,02,0,0,0,C42,CREATIVE GARDENERS OF PENFIELD
100007034,WESTERN SULLIVAN BENEFIT TR FUND,,6604 STATE ROUTE 52,LAKE HUNTINGTON,NY,12752-0000,0000,09,3,1000,200411,2,00,000000000,2,01,202406,4,4,01,0,06,459337,345557,345557,Y43,NONNENMACHER DAVID TTEE
100007966,EMMANUEL BAPTIST CHURCH,,PO BOX 61,JAMESTOWN,NY,14702-0061,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,01,0,12,,,,,5801
100008069,FRIENDS OF COLUMBUS PARK,,3314 145TH PL,FLUSHING,NY,11354-3132,0000,03,3,1000,201812,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N32,
100708230,ST LAWRENCE COUNTY CANCER FUND INC,% MARK BRACKETT,PO BOX 291,CANTON,NY,13617-0291,0000,03,3,1000,200309,1,15,000000000,1,01,202312,3,3,01,0,12,73210,64549,59781,G123,
110005070,MISION CRISTIANA REHOBOTH OF NASSAU COUNTY,% REV MARIO MUNOZ,11 IRMA AVE,PRT WASHINGTON,NY,11050-2809,0000,03,3,7000,199903,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
110012009,LONG ISLAND HISPANIC CHAMBER OF COMMERCE INC,% LUIS VASQUEZ,522 GRAND BLVD FLOOR 2,WESTBURY,NY,11590-4742,0000,06,3,3000,202301,2,00,200000000,1,01,202312,2,4,01,0,12,15654,343394,204774,W03,
110012403,CONGREGATION MELEV TOV,,558 BEDFORD AVE APT 1B,BROOKLYN,NY,11211-7691,0000,03,3,7000,198504,1,10,001000000,1,01,,0,0,06,0,12,,,,,
110017053,LEVITTOWN KIWANIS FOUNDATION INC,% GARY CROZIER,PO BOX 152,LEVITTOWN,NY,11756-0152,0000,03,3,1000,199403,1,16,602040000,1,01,202409,0,0,02,0,09,0,0,0,,
110029040,WESTCHESTER PUBLIC ISSUES INSTITUTE INC,,1133 WESTCHESTER AVENUE S217,WHITE PLAINS,NY,10604-3578,0000,03,3,2000,199008,1,15,123124402,1,01,202312,3,3,02,0,12,29749,36400,36400,S200,
110032089,CORNERSTONE CHRISTIAN FELLOWSHIP,,55 PAIRVIEW AVE,OCEANSIDE,NY,11572-0000,0000,03,3,1000,199107,1,10,001000000,1,01,,0,0,06,0,09,,,,,
110036059,ESSEX COUNTY ARC FACILITIES INC,,10 ST PATRICK PL,PORT HENRY,NY,12974-1200,0000,03,3,1000,199004,1,17,603000000,1,01,202312,6,6,01,0,12,1828272,1010869,960869,P82I,
110054122,THE VILNA PROJECT INC,,130 WEST 57TH STREET,NEW YORK,NY,10019-3303,0000,03,3,1000,199404,1,15,165000000,1,01,202412,0,0,02,0,12,0,0,0,,
110078944,SACRED ORDER OF DIVINE TRUTH,,163 PULASKI ST,BROOKLYN,NY,11206-7745,0000,03,3,7000,196702,1,10,001000000,1,01,,0,0,06,0,12,,,,,
110103023,BROWNSVILLE NEHEMIAH HOMEOWNERS ASSOCIATION,% CLAUDEL SEIDE,516 SCHROEDERS AVENUE,BROOKLYN,NY,11239-2324,0000,04,3,1000,199105,2,00,401123000,1,01,202504,4,4,01,0,04,469217,171828,171828,L51Z,
110108063,ABIDING PRESENCE LUTHERAN CHURCH,,4 TRESCOTT PATH,FORT SALONGA,NY,11768-2536,9386,03,9,1000,198804,1,10,001000000,1,01,201306,0,0,06,0,06,,,,,
110121146,ST ALBANS CHURCH,,9408 FARRAGUT RD,BROOKLYN,NY,11236-2028,2304,03,9,7000,197206,1,10,001000000,5,01,,0,0,06,0,12,,,,,
110130155,PTA NEW YORK CONGRESS,,151 HOLBROOK RD,HOLBROOK,NY,11741-1342,1258,03,9,2000,195405,1,16,059035000,5,01,202306,0,0,02,0,06,0,0,0,B94,05-178 NOKOMIS PTA
110132683,ST MICHAELS LUTHERAN CHURCH,,PO BOX 695,AMAGANSETT,NY,11930-0695,9386,03,9,7000,198804,1,10,001000000,1,01,201212,0,0,06,0,12,,,,,
110162599,AMITYVILLE SOCCER LEAGUE INC,,54 COOPER AVE,AMITYVILLE,NY,11701-3753,0000,03,3,2000,200909,1,16,000000000,1,01,202312,3,4,01,0,12,87025,245750,245750,N64,
110165559,PTA NEW YORK CONGRESS,% CHRISTINE COONEY,77 LANDAU AVE,FLORAL PARK,NY,11001-3603,1258,03,9,2000,195405,1,16,035000000,5,01,202506,0,0,02,0,06,0,0,0,,10-495 SEWANHAKA ELMONT FLORAL PK-B
110194070,AMERICAN LEGION,,8902 91ST ST,WOODHAVEN,NY,11421-2600,0925,19,9,1000,194603,0,00,000000000,0,01,202412,4,3,01,0,12,262388,75416,75416,,118 WOODHAVEN POST
110235010,TANAKA MEMORIAL FOUNDATION INC,,1 W 81ST ST,NEW YORK,NY,10024-6048,0000,03,3,1000,199107,1,04,200000000,1,01,202406,8,4,00,1,06,13103827,238428,,,
110249024,THE KEITH HARING FOUNDATION INC,,676 BROADWAY 5TH FLOOR,NEW YORK,NY,10012-2319,0000,03,3,1000,199106,1,04,091602119,1,01,202309,9,8,00,1,09,74604327,47278781,,,
110275007,ASSOCIATION FOR THE COMMUNITY PARENT CENTER INC,,1260 MEADOWBROOK RD,NORTH MERRICK,NY,11566-1542,0000,03,3,1000,199102,1,15,404000000,1,01,202406,4,4,01,0,06,224724,211750,211750,T70Z,C A REINHARD SCHOOL
110303073,BAYVIEW BAPTIST CHURCH INC,% LESLIE WILSON,72 NEIGHBORHOOD RD,MASTIC BEACH,NY,11951-5014,0000,03,3,1000,199412,1,10,001000000,1,01,,0,0,06,0,06,,,,,
110332039,URBAN ASSEMBLY INC,% JANNEH WRIGHT/UA INC,90 BROAD ST STE 2101,NEW YORK,NY,10004-2226,0000,03,3,2000,199107,1,15,044000000,1,01,202408,7,7,01,0,08,8361069,7765208,7765208,Q22Z,
110339113,MIFAL HAMEITIV,% ISREAL REICH,541 WYTHE AVE APT 14D,BROOKLYN,NY,11211-6728,0000,03,3,7000,199103,1,10,001000000,1,01,,0,0,06,0,09,,,,,
