EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
116111373,ROTARY INTERNATIONAL,% PHIL RENNA,PO BOX 186,LINDENHURST,NY,11757-0186,0573,04,9,1000,196609,2,00,520349200,5,01,202406,0,0,02,0,06,0,0,0,,ROTARY CLUB OF LINDENHURST
116111377,ROTARY INTERNATIONAL,% KATHLEEN SMITH,37 NORTHFIELD RD,GLEN COVE,NY,11542-1741,0573,04,9,1000,196609,2,00,520349200,5,01,202406,1,1,02,0,06,6414,974,974,,LOCUST VALLEY
116111393,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% MOHAMMAD RAHMAN,125 BARCLAY STREET,NEW YORK,NY,10007-2233,1381,05,9,3000,196709,2,00,263059264,5,01,202412,4,2,02,0,12,136114,14564,14564,,L1757 AFSCME
116111411,UNITED STATES POWER SQUADRONS,% WALTER HILSENBECK,32 NEW YORK AVE,MASSAPEQUA,NY,11758-4818,1041,03,9,2000,194903,1,16,030000000,5,01,202402,0,0,02,0,02,0,0,0,,JONES BEACH POWER SQUADRON
116111412,UNITED STATES POWER SQUADRONS,% JOHN I MARTINELLI,1757 VETRANS MEMORIAL HIGHWAY SUITE,ISLANDIA,NY,11749-1535,1041,03,9,2000,194903,1,16,030000000,5,01,202503,0,0,02,0,03,0,0,0,,3 PECONIC BAY POWER SQUADRON
116111421,AMERICAN FEDERATION OF TEACHERS,% ROSANNE MAMO,270 JERICHO TURNPIKE,FLORAL PARK,NY,11001-2151,0787,05,9,3000,196711,2,00,263264279,5,01,202406,4,4,01,0,06,447787,343246,343246,,7910 SEWANHAKA FEDERATION OF TEACHE
116111423,AMERICAN FEDERATION OF TEACHERS,% TIMOTHY SOUTHERTON,100 S MAIN ST STE 205,SAYVILLE,NY,11782-3148,0787,05,9,3000,196711,2,00,263264279,5,01,202408,4,4,01,0,08,149482,135894,135894,,1526 SAYVILLE TEACHERS ASSOCIATION
116111425,AMERICAN FEDERATION OF TEACHERS,% RENEE DOLAN,225 MONTAUK HWY STE 221,MORICHES,NY,11955-1411,0787,05,9,3000,196711,2,00,263264279,5,01,202412,4,5,01,0,12,325141,850123,850123,,1568 WM FLOYD UNITED TEACHERS
116111426,AMERICAN FEDERATION OF TEACHERS,% MORTON ROSENBELD PRESIDENT,303 SUNNYSIDE BLVD UNIT 90,PLAINVIEW,NY,11803-1508,0787,05,9,3000,196711,2,00,263264279,5,01,202408,5,5,01,0,08,884360,817235,817235,,1401 PLAINVIEW-OLD BETHPAGE CONGRES
116111484,PLAST UKRAINIAN SCOUTING ORGANIZATION USA,% JULIA TROJANOWSKI,58 BARRY LN E,OLD BETHPAGE,NY,11804-1748,1904,03,9,1200,196712,1,16,325059328,5,01,,0,0,02,0,12,,,,,13 HEMPSTEAD
116111494,ROTARY INTERNATIONAL,,PO BOX 501,SMITHTOWN,NY,11787-0501,0573,04,9,3000,196609,2,00,520349200,5,01,202406,0,0,02,0,06,0,0,0,,SMITHTOWN ROTARY CLUB
116112364,FIVE TOWNS KIWANIS CLUB FOUNDATION INC,% KEITH COLTON,PO BOX 429,HEWLETT,NY,11557-0429,0000,03,3,1000,196807,1,16,602160040,1,01,202209,4,3,02,0,09,208320,37813,33213,,
116112394,PTA NEW YORK CONGRESS,% GENARA DIGIROLOMA,7 HILLDALE DR,ALBERTSON,NY,11507-1021,1258,03,9,2000,196802,1,16,059035000,5,01,202406,0,0,02,0,06,0,0,0,,10-385 HERRICKS MIDDLE SCHOOL PTA
116112395,PTA NEW YORK CONGRESS,% LAURA POWER,1 LINCOLN ST,SMITHTOWN,NY,11787-1650,1258,03,9,2000,196802,1,16,059035000,5,01,202406,2,4,02,0,06,16778,117260,0,,05-167 ACCOMPSETT ELEM SCHOOL PTA
116112397,PTA NEW YORK CONGRESS,% SHANNON MCCORMACK,30 HARLEY AVE,E NORTHPORT,NY,11731-4950,1258,03,9,2000,196802,1,16,059035000,5,01,202406,0,0,02,0,06,0,0,0,,05-176 HARLEY AVENUE PRIMARY PTA
116112410,LONNIE THOMAS SCHWARTZ CHARITABLE FOUNDATION,% FRIEDMAN LLP,782 WALDENS POND RD,ALBANY,NY,12203-6005,0000,03,3,1000,196808,1,04,602000000,1,01,202412,6,5,00,1,12,3723654,740286,,,
116112414,STONY BROOK SCHOOL,% STON,11 CEDAR ST,STONY BROOK,NY,11790-1700,0000,03,3,1200,196807,1,11,046030000,1,01,202406,9,8,01,0,06,73811084,31488212,31273099,,
116112474,HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE,% JOSEPH TOPEK,100 NICHOLLS RD UNION SUITE L11,STONY BROOK,NY,11794-0001,3736,03,9,2700,199312,1,15,059029000,1,01,202306,3,1,02,0,06,68954,5400,5400,,BNAI BRITH HILLEL FOUNDATION AT STO
116113302,HUNTINGTON COMMUNITY FIRST AID SQUAD INC,,2 RAILROAD ST,HUNTINGTN STA,NY,11746-1231,0000,03,3,1000,196809,1,15,158000000,1,01,202312,7,6,01,0,12,6577705,2045293,2045293,M24Z,
116113335,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% ANTHONY MATTIA,584 ARDSLEY BLVD,GARDEN CITY,NY,11530-5552,1381,05,9,3000,196808,2,00,263059264,5,01,202312,5,4,01,0,12,838920,282417,282417,,L1931NY NYC TRI BR TUNNEL AUTH MAIN
116113360,WATER MILL COMMUNITY CLUB EDUCATIONAL UNIT,,PO BOX 182,WATER MILL,NY,11976-0182,0000,03,3,2000,196809,1,15,059927602,2,01,202412,0,0,02,0,12,0,0,0,,
116113433,SECOND DISTRICT DENTAL SOCIETY OF THE STATE OF NY BENEVOLENT FUND,% CALLAGHAN,111 FORT GREENE PLACE,BROOKLYN,NY,11217-0000,0000,03,3,1000,196812,1,04,902561000,2,01,202212,2,1,00,1,12,17551,31,,,
116113490,KIWANIS CLUB OF SOUTHAMPTON NY INC,%,PO BOX 5040,SOUTHAMPTON,NY,11969-5040,0000,04,3,3000,201404,2,00,059328319,1,01,202409,0,0,02,0,09,0,0,0,,
116125060,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,% JENNIFER SILVERIO,13825 31ST DR,FLUSHING,NY,11354-2664,0121,05,9,3000,196802,2,00,264279000,5,01,202411,4,4,01,0,11,181970,460836,460836,,1261 LOCAL LAY FACULTY ASSOCIATION
116141742,DEATH BENEFIT FUND OF HUNTINGTON FIRE DEPT,,1 LEVERICH PL,HUNTINGTON,NY,11743-2048,0000,09,3,1000,197112,2,00,265000000,2,01,202312,6,4,01,0,12,3704617,235322,235322,,
116156180,GIRLS TOWN OR CHADASH,% YISRAEL GABRIEL ALEX,1417 CONEY ISLAND AVE,BROOKLYN,NY,11230-4137,0000,03,3,1000,197203,1,15,029000000,1,01,202312,4,6,01,0,12,358083,1269914,1269914,Q300,
116163310,BROOKLYN HOME FOR AGED MEN TR,,ONE HSBC CENTER 23RD FLR,BUFFALO,NY,14203-2842,0000,91,0,1000,000000,0,00,000000000,0,12,,1,1,00,0,12,,,,,HSBC BANK USA FUDCIARY TAX SERVICES
116167134,AMERICAN LEGION,% PCC ROBERT SHADLER,115 CHURCH ST,RONKONKOMA,NY,11779-4161,0925,19,9,1000,194603,1,00,907908000,5,01,202406,2,3,01,0,06,15039,55779,55779,,155 WILLIAM M HALLOCK POST
116177702,UTILITY WORKERS UNION OF AMERICA AFL-CIO,% TABITHA SCHILLINGER,4 DEAN ST,HICKSVILLE,NY,11801-5802,0733,05,9,3000,194411,2,00,263000000,5,01,202312,0,0,02,0,12,0,0,0,,501 UWUA
116180006,ROCKETTE ALUMNAE FOUNDATION,% FERN GEDNEY,27 GATTO LN,PEARL RIVER,NY,10965-1002,0000,03,3,1000,196603,1,04,561000000,2,01,202312,4,1,00,1,12,152427,1837,,,
116186844,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% JENNIFER S RAMIREZ,9205 WINCHESTER BLVD,QUEENS VLG,NY,11428-1866,0194,05,9,3000,194010,2,00,263269265,5,01,202412,3,4,01,0,12,70785,401414,401414,J40,3369 AFGE LOCAL
116198526,KINGS PARK YACHT CLUB INC,,PO BOX 108,KINGS PARK,NY,11754-0108,0000,07,3,1000,200606,2,00,000000000,1,01,202412,4,1,02,0,12,396367,6952,6952,N67,
116201112,FIRST WESLEYAN CHURCH,,1440 FLATBUSH AVE,BROOKLYN,NY,11210-2329,2079,03,9,7200,197005,1,10,601030000,5,01,,0,0,06,0,06,,,,,
116201453,LADIES ANCIENT ORDER OF HIBERNIANS INC,% C PARISI,2109 HOMECREST AVE,BROOKLYN,NY,11229-4111,0000,10,3,1000,201610,1,00,036319000,5,01,202412,0,0,02,0,12,0,0,0,Y40,7 NY SUFFOLK DIV
116201843,PTA-P S  144 BORO OF QUEENS,% RHONDA BARRISH,C/O LIN 69-20 JUNO STREET,FOREST HILLS,NY,11375-0000,0000,03,3,2100,197406,1,16,035000000,5,01,202406,4,4,01,0,06,336374,131706,131706,B94,144
116207360,AMERICAN FEDERATION OF TEACHERS,% ELEANOR RUSSELL,3 GLEN COVE RD,GREENVALE,NY,11548-1323,0787,05,9,3000,196711,2,00,263264279,5,01,202408,4,4,01,0,08,162558,137342,137342,,2966 ROSLYN TEACHERS ASSOCIATION
116214706,KORNFELD FOUNDATION,% MARGOLIN WINER & EVENS LLP,1500 RXR PLZ,UNIONDALE,NY,11556-4200,0000,03,3,1000,197407,1,04,602040000,2,01,202312,1,2,00,1,12,4190,15001,,,
116222661,FARMINGVILLE FIRE DEPARTMENT VOL EXEMPT FIREMENS BENEVOLENT ASSOC,,PO BOX 173,FARMINGVILLE,NY,11738-0173,0000,03,3,1000,201208,1,15,000000000,1,01,202312,5,3,01,0,12,985716,92457,91962,M24,
116233317,FRIENDSHIP ENGINE AND HOSE CO INC,,2075 MEADOWBROOK RD,MERRICK,NY,11566-3051,0000,03,3,1000,200908,1,15,000000000,1,01,202312,6,5,01,0,12,2270924,622409,-149615,M24,
116244552,LOCAL 282 WELFARE TRUST FUND,,2500 MARCUS AVE,LAKE SUCCESS,NY,11042-1097,0000,09,3,1000,195610,2,00,265000000,2,01,202312,9,9,01,0,12,182381277,234167100,104672572,,
116247583,DOMINICAN SISTERS OF THE SACRED HEARTS,,129 ACADEMY ST,MEXICO,NY,13114-3534,0928,03,9,1700,194603,1,15,001029000,5,01,,3,2,13,0,12,,,,,
116257187,CENTEREACH CIVIC ASSOCIATION INC,,36 PICKET LN,CENTEREACH,NY,11720-2511,0000,04,3,1000,198602,2,00,297298000,1,01,202506,0,0,02,0,06,0,0,0,,
116259160,FULTON MALL IMPROVEMENT ASSOC INC,,1 METROTECH CTR N RM 1003,BROOKLYN,NY,11201-3874,0000,03,3,2000,197705,1,15,402400000,1,01,202406,6,6,01,0,06,1608401,2990402,2990402,S200,
116260785,RONKONKOMA FIRE DEPARTMENT INC,% MICHAEL REILLY,177 PORTION RD,RONKONKOMA,NY,11779-2341,0000,03,3,1000,200705,1,15,000000000,1,01,202412,6,4,01,0,12,2546864,367417,351973,M24,
116261079,GOOD SHEPHERD VINEYARD CHRISTIAN FELLOWSHIP,,754 PROSPECT STREET BOX 0421,BALDWIN,NY,11510-3208,0000,03,3,7000,198003,1,10,001000000,1,01,,0,0,06,0,12,,,,,
116261728,THREE VILLAGE SWIM CLUB INC,,PO BOX 224,EAST SETAUKET,NY,11733-0224,0000,03,3,1000,201506,1,15,000000000,1,01,202408,4,5,01,0,08,359417,865225,865225,N67,
116261783,QUOGUE FIRE DEPARTMENT,% CRAIG FERRANTINO,PO BOX 792,QUOGUE,NY,11959-0792,0000,04,3,3000,199404,1,00,407000000,5,01,202412,5,4,01,0,12,684793,249782,249782,,
116263770,SOCIETY OF THE DESCENDANTS OF WASHINGTONS ARMY AT VALLEY FORGE,,PO BOX 448,EAST AMHERST,NY,14051-0448,0000,03,3,1000,197907,1,15,062063094,1,01,202412,4,3,01,0,12,284027,77705,74538,,
116263872,PTA NEW YORK CONGRESS,% IRENE CARLOMUSTO,180 DIVISION AVE,HICKSVILLE,NY,11801-4827,1258,03,9,2000,195405,1,16,059035000,5,01,202506,0,0,02,0,06,0,0,0,,10-180 HICKSVILLE SENIOR HS PTA
116263923,ST NICHOLAS HOME INC,,CO 56 GOLD STREET,BROOKLYN,NY,11201-0000,0000,03,3,1000,197511,1,16,382000000,1,01,202310,4,3,02,0,10,408834,28482,4674,P750,
116263960,PTA NEW YORK CONGRESS,,933 GOODRICH ST,UNIONDALE,NY,11553-2400,1258,03,9,2000,195405,1,16,059035000,5,01,202406,0,0,02,0,06,0,0,0,B94,UNIONDALE SEPTA
116263994,FLORAL PARK CENTRE FIRE COMPANY INC,,94 MCKEE ST,FLORAL PARK,NY,11001-1618,0000,03,3,1000,200704,1,15,000000000,1,01,202312,6,4,01,0,12,1425742,168888,168888,M24,
116264993,RIDGE CHORALE INC,% SAMAHA,80 73RD ST,BROOKLYN,NY,11209-1950,0000,03,3,1000,198503,1,15,088089000,1,01,202412,0,0,02,0,12,0,0,0,,
116265421,NATIONAL COUNCIL OF YOUNG ISRAEL,,2428 HAMILTON AVE,N BELLMORE,NY,11710-2149,1197,03,9,7000,195210,1,10,059029349,5,01,,0,0,06,0,05,,,,,YOUNG ISRAEL OF NORTH BELLMORE
116265680,CIVIL SERVICE EMPLOYEES ASSOCIATION,% KATHLEEN LAMAGNA,2650 GREAT NECK RD,COPIAGUE,NY,11726-1600,1002,05,9,3000,197007,2,00,263264279,5,01,202309,0,0,02,0,09,0,0,0,,0870-831000 COPIAGUE PS CLERICAL
116266473,ALBEMARLE NEIGHBORHOOD ASSOC INC,% LARRY JAYSON,414 ALBEMARLE ROAD,BROOKLYN,NY,11218-2355,0000,03,3,1000,202310,1,15,406000000,1,01,202312,1,1,02,0,12,972,75,75,S22,
116267646,PTA NEW YORK CONGRESS,% FRANCINE NERI,1 7TH ST,HICKSVILLE,NY,11801-5421,1258,03,9,2000,195405,1,16,059035000,5,01,202506,0,0,02,0,06,0,0,0,,10-175 LEE AVENUE PTA
116275380,FRANK DUPONT TRUST FRANK DUPONT TTEE,,69 3RD ST,GARDEN CITY,NY,11530-4311,0000,92,3,1000,000000,0,00,909000000,6,12,,0,0,00,1,12,,,,,
116276103,LOCAL 282 LEGAL SERVICES TRUST FUND,,2500 MARCUS AVENUE,LAKE SUCCESS,NY,11042-1097,0000,09,3,1000,199703,2,00,279000000,2,01,202312,3,5,01,0,12,71928,917414,917414,,
116282008,JOHN J TATE JR AND MICHAEL J MORAN MEMORIAL BURN FUND TRUST,% RONALD GAROFALO,PO BOX 124,VALLEY STREAM,NY,11582-0124,0000,03,3,1000,198101,1,15,179000000,2,01,202405,0,0,02,0,05,0,0,0,,
116294804,LOUIS WINTERS TRUST,% WILLIAM D COOPER,330 SUNRISE HWY,ROCKVILLE CENTRE,NY,11570-4977,0000,91,0,1000,000000,0,00,000000000,0,12,202412,4,1,02,0,12,173871,6705,6705,,COOPER WILLIAM D TTEE
116302784,WELFARE FUND HEAT AND FROST INSULATORS LOCAL 12,,3553 24TH ST,LONG IS CITY,NY,11106-4416,0000,09,3,1000,198812,0,00,000000000,5,01,202312,8,8,01,0,12,30003366,27751969,15086101,,BOARD OF TRUSTEES
116306872,VETERANS OF FOREIGN WARS DEPARTMENT OF NEW YORK 885 COLLEGE POINT,% JAMES DUNN,12019 14TH RD,COLLEGE POINT,NY,11356-1612,2349,19,9,1000,197210,1,00,907908000,5,01,202412,0,0,02,0,12,0,0,0,,885
116314859,NATIONAL HERITAGE SOCIETY,% MAX WASSER,C/O BPENN 1501 CONEY ISLAND AVE,BROOKLYN,NY,11230-0000,0000,03,3,1000,198908,1,15,602000000,1,01,202406,3,6,01,0,06,46529,1166903,155128,,
116332288,MIFAL HATRUMA,,1007 AVENUE N,BROOKLYN,NY,11230-5811,0000,03,3,1000,198804,1,15,560043328,1,01,202312,1,4,01,0,12,2753,130518,130518,,
116352918,JACK & PHYLLIS WERTENTEIL FOUNDATION,% ARYE RINGEL,CO ARYE RINGEL 1750 44TH STREET,BROOKLYN,NY,11204-0000,0000,03,3,1000,198908,1,04,602000000,2,01,202406,3,1,00,1,06,45110,6,,,WERTENTEIL JACK & PHYLLIS TTEES
116357643,THE MAIDSTONE CHARITABLE TRUST,,PO BOX 5110,EAST HAMPTON,NY,11937-6141,0000,03,3,1000,199006,1,16,040000000,1,01,202412,4,3,01,0,12,300143,86280,86280,,
116359002,UNITED TEACHERS OF ISLAND TREES WELFARE FUND,% JOHN CALLIS,10 RURAL LN,LEVITTOWN,NY,11756-5424,0000,09,3,1000,000000,0,00,163000000,5,01,202406,4,4,01,0,06,110732,311935,311935,,BEHRINGER SHARON C TTEE
116378655,ROSESTHER CHARITY FUND TR,% HONIKMAN,4 TULIP ST,CEDARHURST,NY,11516-2623,0000,03,3,1000,199009,1,04,909000000,2,01,202312,2,2,00,1,12,14417,10002,,,HONIKMAN LESLIE TTEE
116386052,DAISY BACON SCHOLARSHIP FUND,% CARMINE MATINA,PO BOX 209,PRT WASHINGTN,NY,11050-5209,0000,03,3,1000,199009,1,04,040000000,2,01,202312,4,1,00,1,12,205408,1800,,,MULRY HARRY J TTEE
116399998,MANHASSET EDUCATION ASSOCIATION TRUST FUND,,200 MEMORIAL PL,MANHASSET,NY,11030-2320,0000,09,3,1000,199207,2,00,163264000,2,01,202406,5,6,01,0,06,563148,1092387,398793,,MANHASSET HIGH SCHOOL
116399999,LOCAL 282 JOB TRAINING TRUST FUND,,2500 MARCUS AVENUE,LAKE SUCCESS,NY,11042-1097,0000,09,3,1000,199109,2,00,279000000,2,01,202312,6,5,01,0,12,2187832,681666,681666,,BD OF TTEES
116403487,GOSPEL BOOK AND TRACT DEPOT,,173 ROUTE 303,VLY COTTAGE,NY,10989-2017,0000,03,3,1000,193904,1,15,000000000,1,01,202404,6,5,01,0,04,1028523,723955,723955,X83,JOHNSTONE JAMES TTEE
116404396,IBEW LOCAL 1049 LINE CLEARANCE TREE TRIMMING SKILL IMPROVEMENT FUND,,100 CORPORATE DRIVE,HOLTSVILLE,NY,11742-2000,0000,05,3,1000,200210,2,00,263264279,1,01,202312,5,5,01,0,12,928839,596786,96786,J22,REDMOND RICHARD TTEE
116405368,KARFUNKEL FAMILY FOUNDATION,% SABR GROUP,140 BROADWAY STE 3930,NEW YORK,NY,10005-1116,0000,03,3,1000,199309,1,04,602000000,2,01,202406,8,6,00,1,06,19859876,3310333,,,KARFUNKEL G & M & REINHOLD H TTEES
116413445,PHIL ZWICKLER CHARITABLE & MEMORIAL FOUNDATION TR,% CAREN LEVINE,2 COVE LN,PLAINVIEW,NY,11803-1529,0000,03,3,3000,199303,1,04,602000000,2,01,202412,3,2,00,1,12,95477,19393,,,CAREN LEVINE TTEE
116415770,PANETH FAMILY CHARITABLE TRUST,% SAMUEL PANETH,1444 53RD ST,BROOKLYN,NY,11219-3948,0000,03,3,1000,199405,1,04,602000000,2,01,202312,6,6,00,1,12,4423158,2028752,,,PANETH SAMUEL THOMAS ET AL TTEE
116417671,MARILYN AND BARRY RUBENSTEIN FAMILY FOUNDATION,,68 WHEATLEY ROAD,BROOKVILLE,NY,11545-2922,0000,03,3,1000,199305,1,04,602000000,2,01,202406,6,3,00,1,06,1984625,59376,,,RUBENSTEIN BARRY TTEE
116417695,HAMMERMAN CHARITABLE TR,,18 WHITE DR,CEDARHURST,NY,11516-2608,0000,03,3,1000,199303,1,04,602000000,2,01,202312,5,3,00,1,12,800930,27376,,,HAMMERMAN DAVID L TTEE
116427321,MAIMONIDES TR,,4611 12TH AVE,BROOKLYN,NY,11219-2539,0000,03,3,1000,199411,1,04,602000000,2,01,202412,6,5,00,1,12,1547045,844841,,,BISTRICER DAVID TTEE
116428100,HAROLD F ERMETE TR,% RIVKIN RADLER LLP,42 SHAUN RDG,ROSLYN HARBOR,NY,11576-1025,0000,03,3,1000,199610,1,17,031000000,2,01,,0,0,00,0,12,,,,T99Z,SMIRTI BRUCE A TTEE
116430170,ROSLYN TEACHERS ASSOCIATION BENEFIT FUND TR,,ROSLYN HIGH SCHOOL ROUND HILL ROAD,ROSLYN,NY,11577-0000,0000,09,3,1000,199503,2,00,163000000,2,01,202406,6,6,01,0,06,1631219,1983952,960713,,KARP RICHARD TTEE
116430419,ROCKVILLE CENTRE TEACHER AIDE ASSOCIATION BENEFITS TRUST FUND,% EMILY WALLACE,CO EMILY WALLACE - 18 LOUISIANA ST,LONG BEACH,NY,11561-0000,0000,09,3,1000,199403,2,00,163164000,2,01,202406,4,4,01,0,06,198461,106683,106683,,BERTRAND NINA TTEE
116432311,FRIENDS OF LEV SOMEACH TRUST,,3016 AVENUE L,BROOKLYN,NY,11210-4737,0000,03,3,1000,199403,1,15,995602560,2,01,202506,0,0,02,0,06,0,0,0,P99,
116432843,GESUALDO A COSTANZO TR UA 092793 152158,% CITIBANK PRIVATE BANK,388 GREENWICH ST TAX 19TH FL,NEW YORK,NY,10013-2362,0000,03,3,1000,199403,1,04,602000000,2,01,202412,6,6,00,1,12,2137033,1746650,,,COSTANZO FAMILY CHARITABLE TR TTEE
116434538,STONY BROOK SURGICAL HOLDING CORP,% SB CLINICAL PRAC MGMT PLAN I,PO BOX 1554,STONY BROOK,NY,11790-0988,0000,25,3,1000,199803,2,00,912000000,1,01,202406,7,4,01,0,06,6047479,375339,375339,,
116436542,THE SCHACHTER CHARITABLE,% BENZION SCHACHTER,901 E 23RD ST,BROOKLYN,NY,11210-3621,0000,03,3,1000,199406,1,04,602000000,2,01,202312,5,3,00,1,12,706864,40396,,,CO BEN ZION SCHACHTER
116436659,JYS CHARITABLE FOUNDATION TRUST,% IRA SUSSMAN,50 PARKVILLE AVE,BROOKLYN,NY,11230-1017,0000,03,3,1000,199502,1,04,602000000,2,01,202412,5,3,00,1,12,871531,88015,,T22Z,SUSSMAN IRA & JUDY TTEE
116436661,MAP CHARITABLE FOUNDATION TRUST,% DORIS PERLOW,1410 E 5TH ST,BROOKLYN,NY,11230-5605,0000,03,3,1000,199502,1,04,029602000,2,01,202412,5,4,00,1,12,999067,122194,,T20Z,PERLOW ARI & DORIS MAY TTEE
116436700,HOFFMAN FAM CHARITABLE TR,% HOFFMAN FAMILY CHARITABLE TR,959 E 17TH ST,BROOKLYN,NY,11230-3709,0000,03,3,1000,199405,1,04,602000000,2,01,202312,7,6,00,1,12,9060343,4336706,,,HOFFMAN GEORGE TTEE
116447242,SWARTZ FOUNDATION UA 110594,% BERDON LLP,6 LIGHT HOUSE POINTROAD,LLOYD HARBOR,NY,11743-0000,0000,03,3,1000,199601,1,04,602000000,2,01,202310,6,4,00,1,10,4851571,111029,,T20J,
116448577,JOHN T LAADT TRUST 101394,,PO BOX 666,REMSENBURG,NY,11960-0666,0000,04,3,1000,200003,1,00,000000000,1,01,,0,0,00,0,12,,,,S30,
116449730,THE IRVING LANGER CHARITABLE TRUST,,301A CENTRAL AVE,LAWRENCE,NY,11559-1605,0000,03,3,1000,199712,1,04,602000000,2,01,202312,1,4,00,1,12,2542,237508,,T22J,LANGER MIRIAM & IRVING TTEE
116450573,THE AVOT CHARITABLE TRUST,% DR ISRAEL GOLDSTEIN,468 OCEAN PARKWAY,BROOKLYN,NY,11218-5030,0000,03,3,1000,199605,1,04,029602000,2,01,202412,4,3,00,1,12,144578,59065,,X99Z,GOLDSTEIN ISRAEL AND SHARON
116450731,KING FAMILY CHARITABLE TRUST,,1100 FRANKLIN AVE STE 102,GARDEN CITY,NY,11530-1601,0000,92,0,1000,000000,0,00,000000000,0,12,202312,3,4,00,1,12,71170,323001,,,KING BRADLEY D TTEE
116450788,PARK CHARITABLE TRUST,% MELTZER LIPPI & GOLDSTEIN,5223 15TH AVE,BROOKLYN,NY,11219-3908,0000,03,3,1000,199604,1,04,602029000,2,01,202312,8,6,00,1,12,10863652,1515267,,T20J,LANDUA ABRAM ET AL TTEE
116451183,MILLENNIUM TR UA 123094,% MELTZER LIPPE GOLDSTEIN WOLF ET A,190 WILLIS AVENUE,MINEOLA,NY,11501-2672,0000,03,3,1000,199605,1,04,602000000,2,01,202412,3,1,00,1,12,86716,1,,T22Z,MELTZER LEWIS S TTEE
116454667,TORAT CHESED TR,% LIEMON,3805 FIFTEENTH AVENUE,BROOKLYN,NY,11218-4468,0000,03,3,1000,199510,1,15,994002000,1,01,202412,4,4,01,0,12,122210,464094,464094,T22,LEHMAN YOSEF TTEE
116458173,DREAMS R US FOUNDATION,,37 VALENTINE RD,SHOREHAM,NY,11786-1243,0000,03,3,1000,199512,1,04,602000000,2,01,202412,8,7,00,1,12,15541873,5315823,,T60J,MEGHAN E PACE TTEE
116459124,ZICHRON CHAYA TZEDAKA FOUNDATION,,1872 49TH ST,BROOKLYN,NY,11204-1244,0000,03,3,1000,199508,1,04,602000000,2,01,202312,6,4,00,1,12,2005254,201327,,T20Z,JACHIMOWITZ BERYL TTEE
116464766,HAVE A HEART COMMUNITY TR,% ROSEMARIE DIOS,PO BOX 2316,SOUTHAMPTON,NY,11969-2316,0000,03,3,1000,199602,1,15,995903000,1,01,202312,0,0,02,0,12,0,0,0,T30Z,JOSEPHSON CELIA M TTEE
116465350,IRVING SIEGEL CHARITABLE FOUNDATION,% THE FOUNDATION,C/O MARCUM LLP -10 MELVILLE PARK RD,MELVILLE,NY,11747-0000,0000,03,3,1000,199601,0,04,000000000,0,01,202312,4,3,00,1,12,243186,46628,,,SIEGEL IRVING TTEE
116465379,SEIDENFELD FAMILY FOUNDATION TR,,5807 12TH AVE,BROOKLYN,NY,11219-4514,0000,03,3,1000,199605,1,04,602000000,2,01,202312,1,4,00,1,12,64,215300,,T20J,SEIDENFELD NORMAN ET AL TTEE
116466161,MAZEL CHARITABLE TRUST,% ZALMEN & MACHI BLAU,4721 17TH AVE,BROOKLYN,NY,11204-1119,0000,03,3,1000,200204,1,04,000000000,2,01,202312,3,5,00,1,12,75201,600448,,T22,SS
116466236,THE@BARUCH AND RAIZEL HANDLER CHARITABLE FOUNDATION TRUST,% BARUCH HANDLER,1525 58TH ST,BROOKLYN,NY,11219-4748,0000,03,3,7000,199812,1,04,029000000,2,01,202406,3,1,00,1,06,46893,122,,T20Z,HANDLER BARUCH & RAIZEL TTEE
116471119,JAMES DUFFY SR LOCAL 138 SCHOLARSHIP FUND TR,% THE FUND,PO BOX 206,FARMINGDALE,NY,11735-0206,0000,03,3,1000,199608,1,16,995040000,2,01,202409,4,4,01,0,09,194870,195661,63489,B82,BATES PATRICIA TTEE
116472322,LABORERS LOCAL 1298 JOINT APPRENTICESHIP & TRAINING TR FUND,,681 FULTON AVE,HEMPSTEAD,NY,11550-4556,0000,03,3,1000,199703,1,11,995059030,1,01,202406,6,6,01,0,06,3928447,1662910,1662910,B300,TRUICKO GEORGE TTEE
116472710,NEUMAN FAM FOUNDATION TR,,50 LARCH HILL RD,LAWRENCE,NY,11559-1926,0000,03,3,1000,199611,1,04,602000000,2,01,202412,4,3,00,1,12,199852,34949,,T70J,NEUMAN WILLIAM TTEE
116472758,THE RDM FOUNDATION,,2329 NOSTRAND AVE STE 500,BROOKLYN,NY,11210-3948,0000,03,3,1000,199607,1,04,000000000,2,01,202312,6,4,00,1,12,2489589,309263,,T31J,KAHN ANN TTEE
116472759,M Y B FOUNDATION TR,,1327H 46TH ST,BROOKLYN,NY,11219-2140,0000,03,3,1000,199607,1,04,000000000,2,01,202312,8,4,00,1,12,15843149,294065,,,KAHN ANN TTEE
